date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/15,2454,兆豐-景美,7009,0,45,-45,0.56,14,sell
1/15,2454,凱基-埔墘,9288,10,0,10,0.12,15,buy
1/15,2454,兆豐-南京,0037003000300050,1,31,-30,0.37,15,sell
1/15,2308,永豐金-匯立,0039004100380031,795,122,673,7.92,1,buy
1/15,2308,香港上海匯豐,8960,27,985,-958,11.27,1,sell
1/15,2308,凱基,9200,506,14,492,5.79,2,buy
1/15,2308,台灣摩根士丹利,1470,152,808,-656,7.72,2,sell
1/15,2308,摩根大通,8440,549,333,216,2.54,3,buy
1/15,2308,美林,1440,278,842,-564,6.64,3,sell
1/15,2308,大和國泰,8890,205,0,205,2.41,4,buy
1/15,2308,凱基-台北,9268,451,749,-298,3.51,4,sell
1/15,2308,港商野村,1560,196,24,172,2.02,5,buy
1/15,2308,元富,5920,40,327,-287,3.38,5,sell
1/15,2308,花旗環球,1590,255,115,140,1.65,6,buy
1/15,2308,新加坡商瑞銀,1650,199,357,-158,1.86,6,sell
1/15,2308,玉山證券,8840,122,4,118,1.39,7,buy
1/15,2308,凱基-站前,0039003200300046,36,100,-64,0.75,7,sell
1/15,2308,永豐金證券,0039004100300030,195,85,110,1.29,8,buy
1/15,2308,元大證券,9800,245,295,-50,0.59,8,sell
1/15,2308,法銀巴黎,8900,103,4,99,1.16,9,buy
1/15,2308,台新證券,8150,81,124,-43,0.51,9,sell
1/15,2308,群益金鼎,9100,131,37,94,1.11,10,buy
1/15,2308,富邦-板橋,9655,6,45,-39,0.46,10,sell
1/15,2308,富邦-台北,9623,80,14,66,0.78,11,buy
1/15,2308,富邦-仁愛,9676,21,57,-36,0.42,11,sell
1/15,2308,第一金-大稻埕,0035003300380046,60,0,60,0.71,12,buy
1/15,2308,國泰證券,8880,91,123,-32,0.38,12,sell
1/15,2308,富邦證券,9600,132,90,42,0.49,13,buy
1/15,2308,大展,5050,0,25,-25,0.29,13,sell
1/15,2308,群益金鼎-內湖,0039003100380064,41,0,41,0.48,14,buy
1/15,2308,華南永昌-中正,9359,31,53,-22,0.26,14,sell
1/15,2308,國泰-板橋,003800380038004b,43,9,34,0.4,15,buy
1/15,2308,元大-忠孝,9871,4,23,-19,0.22,15,sell
1/15,2382,台灣摩根士丹利,1470,3004,599,2405,15.32,1,buy
1/15,2382,凱基-台北,9268,250,2493,-2243,14.29,1,sell
1/15,2382,凱基-站前,0039003200300046,820,9,811,5.17,2,buy
1/15,2382,摩根大通,8440,509,2050,-1541,9.82,2,sell
1/15,2382,元大證券,9800,1649,943,706,4.5,3,buy
1/15,2382,新加坡商瑞銀,1650,282,1506,-1224,7.8,3,sell
1/15,2382,花旗環球,1590,709,44,665,4.24,4,buy
1/15,2382,美商高盛,1480,890,1551,-661,4.21,4,sell
1/15,2382,玉山證券,8840,395,14,381,2.43,5,buy
1/15,2382,元富,5920,1,632,-631,4.02,5,sell
1/15,2382,大和國泰,8890,360,1,359,2.29,6,buy
1/15,2382,美林,1440,420,635,-215,1.37,6,sell
1/15,2382,兆豐證券,7000,293,2,291,1.85,7,buy
1/15,2382,港商麥格理,1360,18,184,-166,1.06,7,sell
1/15,2382,永豐金證券,0039004100300030,304,104,200,1.27,8,buy
1/15,2382,華南永昌-斗六,9327,5,106,-101,0.64,8,sell
1/15,2382,富邦證券,9600,150,14,136,0.87,9,buy
1/15,2382,元大-土城,9897,2,102,-100,0.64,9,sell
1/15,2382,永豐金-匯立,0039004100380031,118,1,117,0.75,10,buy
1/15,2382,法銀巴黎,8900,2,95,-93,0.59,10,sell
1/15,2382,元大-大天母,9893,72,3,69,0.44,11,buy
1/15,2382,元大-淡水,9899,4,55,-51,0.32,11,sell
1/15,2382,富邦-台北,9623,126,62,64,0.41,12,buy
1/15,2382,華南永昌-彰化,9363,0,37,-37,0.24,12,sell
1/15,2382,國泰-敦南,8888,174,111,63,0.4,13,buy
1/15,2382,華南永昌-大甲,9315,2,37,-35,0.22,13,sell
1/15,2382,中國信託,6160,95,35,60,0.38,14,buy
1/15,2382,第一金-澎湖,5387,0,30,-30,0.19,14,sell
1/15,2382,臺銀,1040,66,9,57,0.36,15,buy
1/15,2382,玉山-新莊,8842,4,33,-29,0.18,15,sell
1/15,2891,花旗環球,1590,4412,64,4348,12.24,1,buy
1/15,2891,台新證券,8150,66,3633,-3567,10.04,1,sell
1/15,2891,美商高盛,1480,5261,1120,4141,11.66,2,buy
1/15,2891,元大-天母,0039003800310049,1,1322,-1321,3.72,2,sell
1/15,2891,永豐金-匯立,0039004100380031,2282,0,2282,6.42,3,buy
1/15,2891,兆豐證券,7000,0,1028,-1028,2.89,3,sell
1/15,2891,新加坡商瑞銀,1650,2941,873,2068,5.82,4,buy
1/15,2891,港商野村,1560,87,853,-766,2.16,4,sell
1/15,2891,美林,1440,2503,875,1628,4.58,5,buy
1/15,2891,國泰-敦南,8888,39,734,-695,1.96,5,sell
1/15,2891,元大證券,9800,7125,5800,1325,3.73,6,buy
1/15,2891,第一金-高雄,5383,1,418,-417,1.17,6,sell
1/15,2891,台灣摩根士丹利,1470,2792,1562,1230,3.46,7,buy
1/15,2891,群益金鼎,9100,5,392,-387,1.09,7,sell
1/15,2891,凱基-台北,9268,1259,859,400,1.13,8,buy
1/15,2891,富邦-永和,9654,6,389,-383,1.08,8,sell
1/15,2891,港商麥格理,1360,527,139,388,1.09,9,buy
1/15,2891,元大-忠孝鼎富,0039003800320046,0,364,-364,1.02,9,sell
1/15,2891,元富,5920,326,30,296,0.83,10,buy
1/15,2891,新光,8560,15,303,-288,0.81,10,sell
1/15,2891,永豐金證券,0039004100300030,760,467,293,0.82,11,buy
1/15,2891,永豐金-新竹,0039004100390037,2,246,-244,0.69,11,sell
1/15,2891,富邦證券,9600,251,20,231,0.65,12,buy
1/15,2891,中國信託,6160,23,199,-176,0.5,12,sell
1/15,2891,臺銀,1040,229,20,209,0.59,13,buy
1/15,2891,元大-台中中港,0039003800390042,0,166,-166,0.47,13,sell
1/15,2891,統一-士林,003500380035004d,201,11,190,0.53,14,buy
1/15,2891,兆豐-竹北,7007,0,163,-163,0.46,14,sell
1/15,2891,摩根大通,8440,1484,1347,137,0.39,15,buy
1/15,2891,群益金鼎-南京,0039003100380045,0,152,-152,0.43,15,sell
1/15,2881,永豐金-匯立,0039004100380031,1466,0,1466,8.42,1,buy
1/15,2881,台新證券,8150,51,1532,-1481,8.51,1,sell
1/15,2881,凱基-台北,9268,1944,579,1365,7.84,2,buy
1/15,2881,元大證券,9800,624,1933,-1309,7.52,2,sell
1/15,2881,新加坡商瑞銀,1650,1381,351,1030,5.92,3,buy
1/15,2881,群益金鼎,9100,24,1267,-1243,7.14,3,sell
1/15,2881,摩根大通,8440,1160,265,895,5.14,4,buy
1/15,2881,台灣摩根士丹利,1470,757,1739,-982,5.64,4,sell
1/15,2881,美商高盛,1480,1660,855,805,4.62,5,buy
1/15,2881,第一金,5380,2,983,-981,5.64,5,sell
1/15,2881,花旗環球,1590,543,9,534,3.07,6,buy
1/15,2881,元富,5920,165,968,-803,4.61,6,sell
1/15,2881,港商麥格理,1360,394,0,394,2.26,7,buy
1/15,2881,臺銀,1040,27,531,-504,2.9,7,sell
1/15,2881,永豐金證券,0039004100300030,484,202,282,1.62,8,buy
1/15,2881,第一金-高雄,5383,6,300,-294,1.69,8,sell
1/15,2881,美林,1440,1436,1210,226,1.3,9,buy
1/15,2881,凱基,9200,52,231,-179,1.03,9,sell
1/15,2881,法銀巴黎,8900,166,59,107,0.61,10,buy
1/15,2881,台中銀,6110,0,103,-103,0.59,10,sell
1/15,2881,康和-永和,0038003400350042,103,2,101,0.58,11,buy
1/15,2881,國票-長城,0037003700390075,1,80,-79,0.45,11,sell
1/15,2881,國票-安和,003700370039005a,101,3,98,0.56,12,buy
1/15,2881,臺銀-高雄,0031003000340043,1,73,-72,0.41,12,sell
1/15,2881,合庫證券,1020,102,8,94,0.54,13,buy
1/15,2881,宏遠-館前,0031003200360055,0,70,-70,0.4,13,sell
1/15,2881,第一金-光復,0035003300380043,72,5,67,0.38,14,buy
1/15,2881,元大-板橋,0039003800390043,2,62,-60,0.34,14,sell
1/15,2881,華南永昌-基隆,9322,53,0,53,0.3,15,buy
1/15,2881,元大-台北,0039003800300068,5,64,-59,0.34,15,sell
1/15,2882,花旗環球,1590,3814,186,3628,18.65,1,buy
1/15,2882,台灣摩根士丹利,1470,847,2224,-1377,7.08,1,sell
1/15,2882,永豐金-匯立,0039004100380031,1044,0,1044,5.37,2,buy
1/15,2882,美林,1440,1193,1739,-546,2.81,2,sell
1/15,2882,新加坡商瑞銀,1650,1224,191,1033,5.31,3,buy
1/15,2882,港商麥格理,1360,73,452,-379,1.95,3,sell
1/15,2882,永豐金證券,0039004100300030,499,26,473,2.43,4,buy
1/15,2882,國票-台中,0037003700390076,0,333,-333,1.71,4,sell
1/15,2882,美商高盛,1480,1935,1541,394,2.03,5,buy
1/15,2882,第一金-高雄,5383,0,300,-300,1.54,5,sell
1/15,2882,元大證券,9800,3197,2814,383,1.97,6,buy
1/15,2882,群益金鼎,9100,28,308,-280,1.44,6,sell
1/15,2882,摩根大通,8440,1971,1797,174,0.89,7,buy
1/15,2882,華南永昌-板橋,9349,1,144,-143,0.74,7,sell
1/15,2882,臺銀,1040,125,19,106,0.54,8,buy
1/15,2882,新光,8560,27,168,-141,0.72,8,sell
1/15,2882,法銀巴黎,8900,79,11,68,0.35,9,buy
1/15,2882,凱基,9200,3,141,-138,0.71,9,sell
1/15,2882,元富-信義,0035003900320048,77,33,44,0.23,10,buy
1/15,2882,國泰-敦南,8888,33,154,-121,0.62,10,sell
1/15,2882,元富-虎尾,003500390032004e,40,1,39,0.2,11,buy
1/15,2882,新光-新竹,8563,101,198,-97,0.5,11,sell
1/15,2882,富邦-台中,003900360035004b,40,2,38,0.2,12,buy
1/15,2882,台新-高雄,0038003100350041,0,92,-92,0.47,12,sell
1/15,2882,港商野村,1560,42,6,36,0.19,13,buy
1/15,2882,凱基-長庚,9233,0,90,-90,0.46,13,sell
1/15,2882,群益金鼎-古亭,0039003100380043,35,8,27,0.14,14,buy
1/15,2882,凱基-高雄,9206,4,87,-83,0.43,14,sell
1/15,2882,國票-天祥,0037003700390056,28,3,25,0.13,15,buy
1/15,2882,元富-佳里,0035003900320077,0,71,-71,0.36,15,sell
1/15,2303,美商高盛,1480,17449,1813,15636,15.84,1,buy
1/15,2303,美林,1440,3259,11401,-8142,8.25,1,sell
1/15,2303,港商野村,1560,4988,0,4988,5.05,2,buy
1/15,2303,國泰證券,8880,62,1991,-1929,1.95,2,sell
1/15,2303,台灣摩根士丹利,1470,5854,1843,4011,4.06,3,buy
1/15,2303,凱基,9200,30,1309,-1279,1.3,3,sell
1/15,2303,凱基-台北,9268,9152,5208,3944,4.0,4,buy
1/15,2303,國泰-敦南,8888,647,1649,-1002,1.02,4,sell
1/15,2303,港商麥格理,1360,3806,0,3806,3.86,5,buy
1/15,2303,兆豐-忠孝,0037003000300061,17,950,-933,0.95,5,sell
1/15,2303,新加坡商瑞銀,1650,4960,1340,3620,3.67,6,buy
1/15,2303,大和國泰,8890,0,914,-914,0.93,6,sell
1/15,2303,花旗環球,1590,2641,135,2506,2.54,7,buy
1/15,2303,元大-頭份,0039003800330055,23,671,-648,0.66,7,sell
1/15,2303,摩根大通,8440,2255,381,1874,1.9,8,buy
1/15,2303,元富-虎尾,003500390032004e,5,623,-618,0.63,8,sell
1/15,2303,富邦證券,9600,3075,2224,851,0.86,9,buy
1/15,2303,元大-土城,9897,347,885,-538,0.55,9,sell
1/15,2303,中國信託,6160,811,267,544,0.55,10,buy
1/15,2303,國泰-館前,0038003800380041,187,692,-505,0.51,10,sell
1/15,2303,永豐金證券,0039004100300030,2295,1786,509,0.52,11,buy
1/15,2303,國泰-台中,8882,235,733,-498,0.5,11,sell
1/15,2303,中國信託-忠孝,6162,569,79,490,0.5,12,buy
1/15,2303,臺銀-臺南,1042,27,482,-455,0.46,12,sell
1/15,2303,法銀巴黎,8900,362,0,362,0.37,13,buy
1/15,2303,元大-台北,0039003800300068,21,474,-453,0.46,13,sell
1/15,2303,群益金鼎-台北,0039003100380058,361,6,355,0.36,14,buy
1/15,2303,台新-高雄,0038003100350041,133,546,-413,0.42,14,sell
1/15,2303,統一-竹南,003500380035006d,283,1,282,0.29,15,buy
1/15,2303,元富,5920,116,528,-412,0.42,15,sell
1/15,3711,花旗環球,1590,1666,31,1635,10.26,1,buy
1/15,3711,凱基,9200,105,1893,-1788,11.22,1,sell
1/15,3711,新加坡商瑞銀,1650,1277,302,975,6.12,2,buy
1/15,3711,摩根大通,8440,352,1289,-937,5.88,2,sell
1/15,3711,中國信託,6160,760,40,720,4.52,3,buy
1/15,3711,富邦證券,9600,223,1057,-834,5.23,3,sell
1/15,3711,美林,1440,974,343,631,3.96,4,buy
1/15,3711,群益金鼎,9100,71,638,-567,3.56,4,sell
1/15,3711,台灣摩根士丹利,1470,1406,926,480,3.01,5,buy
1/15,3711,第一金-中山,5389,0,500,-500,3.14,5,sell
1/15,3711,台新證券,8150,419,43,376,2.36,6,buy
1/15,3711,華南永昌-世貿,9334,3,289,-286,1.79,6,sell
1/15,3711,元大證券,9800,1194,846,348,2.18,7,buy
1/15,3711,富邦-虎尾,9697,5,270,-265,1.66,7,sell
1/15,3711,國泰證券,8880,489,154,335,2.1,8,buy
1/15,3711,永豐金-匯立,0039004100380031,8,261,-253,1.59,8,sell
1/15,3711,法銀巴黎,8900,333,0,333,2.09,9,buy
1/15,3711,兆豐-忠孝,0037003000300061,0,241,-241,1.51,9,sell
1/15,3711,永豐金證券,0039004100300030,345,41,304,1.91,10,buy
1/15,3711,元大-雙和,9874,4,124,-120,0.75,10,sell
1/15,3711,美商高盛,1480,940,671,269,1.69,11,buy
1/15,3711,群益金鼎-大甲,0039003100380067,2,97,-95,0.6,11,sell
1/15,3711,港商野村,1560,434,174,260,1.63,12,buy
1/15,3711,凱基-長庚,9233,1,92,-91,0.57,12,sell
1/15,3711,凱基-台北,9268,1036,824,212,1.33,13,buy
1/15,3711,香港上海匯豐,8960,160,247,-87,0.55,13,sell
1/15,3711,彰銀-台中,1233,93,1,92,0.58,14,buy
1/15,3711,港商麥格理,1360,288,367,-79,0.5,14,sell
1/15,3711,第一金,5380,81,1,80,0.5,15,buy
1/15,3711,富邦-仁愛,9676,9,86,-77,0.48,15,sell
1/15,2603,合庫證券,1020,840,2,838,15.68,1,buy
1/15,2603,元大證券,9800,116,581,-465,8.7,1,sell
1/15,2603,美商高盛,1480,794,151,643,12.03,2,buy
1/15,2603,富邦證券,9600,23,421,-398,7.45,2,sell
1/15,2603,港商野村,1560,430,0,430,8.05,3,buy
1/15,2603,群益金鼎,9100,1,377,-376,7.04,3,sell
1/15,2603,新加坡商瑞銀,1650,299,59,240,4.49,4,buy
1/15,2603,統一,5850,0,135,-135,2.53,4,sell
1/15,2603,凱基-台北,9268,286,69,217,4.06,5,buy
1/15,2603,摩根大通,8440,296,420,-124,2.32,5,sell
1/15,2603,花旗環球,1590,154,3,151,2.83,6,buy
1/15,2603,法銀巴黎,8900,0,61,-61,1.14,6,sell
1/15,2603,凱基,9200,126,10,116,2.17,7,buy
1/15,2603,永豐金-彰化,0039004100390073,1,56,-55,1.03,7,sell
1/15,2603,康和,8450,67,0,67,1.25,8,buy
1/15,2603,新光,8560,14,68,-54,1.01,8,sell
1/15,2603,國泰證券,8880,69,4,65,1.22,9,buy
1/15,2603,國泰-敦南,8888,35,88,-53,0.99,9,sell
1/15,2603,元大-中和,0039003800390065,60,0,60,1.12,10,buy
1/15,2603,台灣摩根士丹利,1470,118,167,-49,0.92,10,sell
1/15,2603,兆豐-台中港,7005,56,3,53,0.99,11,buy
1/15,2603,永豐金-敦南,0039004100380046,1,47,-46,0.86,11,sell
1/15,2603,永豐金證券,0039004100300030,76,27,49,0.92,12,buy
1/15,2603,永豐金-桃園,0039004100390078,1,47,-46,0.86,12,sell
1/15,2603,台新-台中,0038003100350042,52,13,39,0.73,13,buy
1/15,2603,玉山-信義,0038003800340043,2,44,-42,0.79,13,sell
1/15,2603,臺銀,1040,50,12,38,0.71,14,buy
1/15,2603,大昌-新店,6464,0,38,-38,0.71,14,sell
1/15,2603,康和-嘉義,8459,22,1,21,0.39,15,buy
1/15,2603,台新證券,8150,19,56,-37,0.69,15,sell
1/15,2609,台灣摩根士丹利,1470,1087,161,926,10.01,1,buy
1/15,2609,美林,1440,103,725,-622,6.73,1,sell
1/15,2609,港商野村,1560,731,431,300,3.24,2,buy
1/15,2609,新加坡商瑞銀,1650,137,716,-579,6.26,2,sell
1/15,2609,花旗環球,1590,167,4,163,1.76,3,buy
1/15,2609,凱基-台北,9268,275,679,-404,4.37,3,sell
1/15,2609,統一-新台中,0035003800350044,152,1,151,1.63,4,buy
1/15,2609,元大證券,9800,155,401,-246,2.66,4,sell
1/15,2609,永豐金證券,0039004100300030,151,19,132,1.43,5,buy
1/15,2609,中國信託,6160,37,183,-146,1.58,5,sell
1/15,2609,致和證券,7030,101,1,100,1.08,6,buy
1/15,2609,第一金-新竹,0035003300380042,1,111,-110,1.19,6,sell
1/15,2609,華南永昌,9300,86,9,77,0.83,7,buy
1/15,2609,摩根大通,8440,144,253,-109,1.18,7,sell
1/15,2609,凱基-站前,0039003200300046,56,0,56,0.61,8,buy
1/15,2609,群益金鼎,9100,18,121,-103,1.11,8,sell
1/15,2609,合庫-高雄,1023,55,2,53,0.57,9,buy
1/15,2609,富邦證券,9600,8,94,-86,0.93,9,sell
1/15,2609,合庫-基隆,1025,63,12,51,0.55,10,buy
1/15,2609,富邦-內湖,9627,2,71,-69,0.75,10,sell
1/15,2609,臺銀-臺南,1042,52,3,49,0.53,11,buy
1/15,2609,港商麥格理,1360,0,64,-64,0.69,11,sell
1/15,2609,富邦-八德,0039003600330041,40,2,38,0.41,12,buy
1/15,2609,中國信託-松江,6167,1,50,-49,0.53,12,sell
1/15,2609,國泰-高雄,8881,51,14,37,0.4,13,buy
1/15,2609,台新-台中,0038003100350042,15,55,-40,0.43,13,sell
1/15,2609,(牛牛牛)亞-網路,6012,35,0,35,0.38,14,buy
1/15,2609,元大-沙鹿,0039003800300064,9,43,-34,0.37,14,sell
1/15,2609,國泰-板橋,003800380038004b,40,8,32,0.35,15,buy
1/15,2609,福勝,6950,7,40,-33,0.36,15,sell
1/15,2615,統一-桃園,0035003800350048,240,1,239,5.38,1,buy
1/15,2615,元大證券,9800,93,1019,-926,20.86,1,sell
1/15,2615,港商野村,1560,264,48,216,4.86,2,buy
1/15,2615,群益金鼎,9100,8,487,-479,10.79,2,sell
1/15,2615,美商高盛,1480,427,302,125,2.82,3,buy
1/15,2615,合庫-台中,1021,13,156,-143,3.22,3,sell
1/15,2615,摩根大通,8440,173,56,117,2.64,4,buy
1/15,2615,群益金鼎-潭子,0039003100330044,1,91,-90,2.03,4,sell
1/15,2615,安泰,8380,103,3,100,2.25,5,buy
1/15,2615,凱基-台北,9268,110,193,-83,1.87,5,sell
1/15,2615,花旗環球,1590,92,0,92,2.07,6,buy
1/15,2615,合庫-高雄,1023,1,77,-76,1.71,6,sell
1/15,2615,永豐金證券,0039004100300030,97,10,87,1.96,7,buy
1/15,2615,永豐金-匯立,0039004100380031,0,58,-58,1.31,7,sell
1/15,2615,元富-大昌,0035003900320044,61,0,61,1.37,8,buy
1/15,2615,美林,1440,162,214,-52,1.17,8,sell
1/15,2615,台新證券,8150,45,6,39,0.88,9,buy
1/15,2615,大昌-桃園,6465,0,33,-33,0.74,9,sell
1/15,2615,華南永昌,9300,34,0,34,0.77,10,buy
1/15,2615,玉山證券,8840,62,83,-21,0.47,10,sell
1/15,2615,富邦-仁愛,9676,43,14,29,0.65,11,buy
1/15,2615,元大-中和,0039003800390065,1,21,-20,0.45,11,sell
1/15,2615,凱基-東港,9212,28,0,28,0.63,12,buy
1/15,2615,元大-向上,9824,1,20,-19,0.43,12,sell
1/15,2615,富邦-嘉義,9692,31,5,26,0.59,13,buy
1/15,2615,兆豐-台中港,7005,0,19,-19,0.43,13,sell
1/15,2615,凱基-松山,9217,27,1,26,0.59,14,buy
1/15,2615,元大-樹林,003900380039006a,2,19,-17,0.38,14,sell
1/15,2615,玉山-高雄,8843,45,20,25,0.56,15,buy
1/15,2615,台灣摩根士丹利,1470,74,91,-17,0.38,15,sell
1/15,2618,台灣摩根士丹利,1470,5055,431,4624,13.34,1,buy
1/15,2618,宏遠證券,1260,0,2507,-2507,7.23,1,sell
1/15,2618,美林,1440,3320,76,3244,9.36,2,buy
1/15,2618,永豐金證券,0039004100300030,185,1828,-1643,4.74,2,sell
1/15,2618,美商高盛,1480,4155,1426,2729,7.87,3,buy
1/15,2618,大昌-安康,6462,25,1119,-1094,3.16,3,sell
1/15,2618,摩根大通,8440,2131,393,1738,5.01,4,buy
1/15,2618,港商麥格理,1360,0,1040,-1040,3.0,4,sell
1/15,2618,港商野村,1560,1149,0,1149,3.31,5,buy
1/15,2618,元大證券,9800,1796,2739,-943,2.72,5,sell
1/15,2618,國泰證券,8880,1641,644,997,2.88,6,buy
1/15,2618,新光-高雄,8562,13,607,-594,1.71,6,sell
1/15,2618,大和國泰,8890,676,0,676,1.95,7,buy
1/15,2618,凱基-台北,9268,1234,1754,-520,1.5,7,sell
1/15,2618,合庫證券,1020,395,10,385,1.11,8,buy
1/15,2618,元大-松江,9801,0,378,-378,1.09,8,sell
1/15,2618,玉山-景美,8849,303,12,291,0.84,9,buy
1/15,2618,群益金鼎-丹鳳,0039003100380073,1,330,-329,0.95,9,sell
1/15,2618,新加坡商瑞銀,1650,1942,1691,251,0.72,10,buy
1/15,2618,臺銀-金山,0031003000340044,13,298,-285,0.82,10,sell
1/15,2618,花旗環球,1590,306,141,165,0.48,11,buy
