date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
2/11,2382,凱基-高美館,9215,39,309,-270,1.62,5,sell
2/11,2382,國票-敦北法人,0037003700390063,296,4,292,1.75,6,buy
2/11,2382,國泰-敦南,8888,107,303,-196,1.18,6,sell
2/11,2382,大和國泰,8890,217,0,217,1.3,7,buy
2/11,2382,合庫證券,1020,5,192,-187,1.12,7,sell
2/11,2382,土銀,1030,177,3,174,1.04,8,buy
2/11,2382,統一,5850,2,175,-173,1.04,8,sell
2/11,2382,花旗環球,1590,346,213,133,0.8,9,buy
2/11,2382,國票-安和,003700370039005a,5,160,-155,0.93,9,sell
2/11,2382,法銀巴黎,8900,101,0,101,0.61,10,buy
2/11,2382,中國信託-永康,6163,1,153,-152,0.91,10,sell
2/11,2382,凱基-大直,9218,104,9,95,0.57,11,buy
2/11,2382,宏遠證券,1260,2,128,-126,0.76,11,sell
2/11,2382,凱基,9200,136,42,94,0.56,12,buy
2/11,2382,永豐金證券,0039004100300030,219,334,-115,0.69,12,sell
2/11,2382,永豐金-匯立,0039004100380031,60,0,60,0.36,13,buy
2/11,2382,台灣摩根士丹利,1470,784,896,-112,0.67,13,sell
2/11,2382,港商野村,1560,210,151,59,0.35,14,buy
2/11,2382,華南永昌-嘉義,9314,0,102,-102,0.61,14,sell
2/11,2382,國票-和平,003700370039006a,60,1,59,0.35,15,buy
2/11,2382,永豐金-內湖,0039004100390067,4,82,-78,0.47,15,sell
2/11,2891,新加坡商瑞銀,1650,4399,190,4209,12.44,1,buy
2/11,2891,大和國泰,8890,0,8148,-8148,24.07,1,sell
2/11,2891,美商高盛,1480,3474,448,3026,8.94,2,buy
2/11,2891,富邦證券,9600,113,1815,-1702,5.03,2,sell
2/11,2891,美林,1440,3756,777,2979,8.8,3,buy
2/11,2891,摩根大通,8440,3467,5140,-1673,4.94,3,sell
2/11,2891,台灣摩根士丹利,1470,3393,697,2696,7.97,4,buy
2/11,2891,凱基-台北,9268,1368,2515,-1147,3.39,4,sell
2/11,2891,花旗環球,1590,1787,0,1787,5.28,5,buy
2/11,2891,合庫-新竹,0031003000320041,0,500,-500,1.48,5,sell
2/11,2891,中國信託,6160,1092,70,1022,3.02,6,buy
2/11,2891,元大證券,9800,4612,5032,-420,1.24,6,sell
2/11,2891,永豐金證券,0039004100300030,795,43,752,2.22,7,buy
2/11,2891,港商麥格理,1360,5,397,-392,1.16,7,sell
2/11,2891,法銀巴黎,8900,772,266,506,1.5,8,buy
2/11,2891,元大-板橋,0039003800390043,6,309,-303,0.9,8,sell
2/11,2891,香港上海匯豐,8960,420,0,420,1.24,9,buy
2/11,2891,兆豐證券,7000,0,262,-262,0.77,9,sell
2/11,2891,永豐金-匯立,0039004100380031,237,12,225,0.66,10,buy
2/11,2891,凱基,9200,1004,1121,-117,0.35,10,sell
2/11,2891,臺銀,1040,170,13,157,0.46,11,buy
2/11,2891,凱基-中山,9229,3,110,-107,0.32,11,sell
2/11,2891,(牛牛牛)亞證券,6010,101,0,101,0.3,12,buy
2/11,2891,兆豐-員林,003700300030006b,3,109,-106,0.31,12,sell
2/11,2891,華南永昌-敦南,9347,110,10,100,0.3,13,buy
2/11,2891,群益金鼎-中壢,0039003100380041,1,101,-100,0.3,13,sell
2/11,2891,國票證券,7790,96,15,81,0.24,14,buy
2/11,2891,兆豐-城中,0037003000300057,60,160,-100,0.3,14,sell
2/11,2891,元大-中和,0039003800390065,82,3,79,0.23,15,buy
2/11,2891,國泰-台中,8882,21,111,-90,0.27,15,sell
2/11,2881,新加坡商瑞銀,1650,1705,126,1579,9.16,1,buy
2/11,2881,群益金鼎,9100,82,659,-577,3.35,1,sell
2/11,2881,港商野村,1560,1898,426,1472,8.54,2,buy
2/11,2881,中國信託-高雄,003600310036004b,3,501,-498,2.89,2,sell
2/11,2881,摩根大通,8440,1772,629,1143,6.63,3,buy
2/11,2881,新光,8560,14,335,-321,1.86,3,sell
2/11,2881,美林,1440,1096,42,1054,6.11,4,buy
2/11,2881,台新證券,8150,13,310,-297,1.72,4,sell
2/11,2881,花旗環球,1590,837,254,583,3.38,5,buy
2/11,2881,國泰-敦南,8888,47,262,-215,1.25,5,sell
2/11,2881,美商高盛,1480,1040,469,571,3.31,6,buy
2/11,2881,富邦-仁愛,9676,14,228,-214,1.24,6,sell
2/11,2881,台灣摩根士丹利,1470,1463,967,496,2.88,7,buy
2/11,2881,元大-斗六,0039003800300043,0,160,-160,0.93,7,sell
2/11,2881,永豐金證券,0039004100300030,590,269,321,1.86,8,buy
2/11,2881,元大-萬華,0039003800310071,1,145,-144,0.84,8,sell
2/11,2881,元大證券,9800,1342,1048,294,1.71,9,buy
2/11,2881,凱基-內湖,9287,1,137,-136,0.79,9,sell
2/11,2881,凱基,9200,288,2,286,1.66,10,buy
2/11,2881,國泰證券,8880,6,120,-114,0.66,10,sell
2/11,2881,兆豐證券,7000,326,45,281,1.63,11,buy
2/11,2881,富邦-台北,9623,5,117,-112,0.65,11,sell
2/11,2881,法銀巴黎,8900,269,0,269,1.56,12,buy
2/11,2881,京城-嘉義,8492,0,111,-111,0.64,12,sell
2/11,2881,香港上海匯豐,8960,225,0,225,1.31,13,buy
2/11,2881,富邦-板橋,9655,2,112,-110,0.64,13,sell
2/11,2881,中農,8520,200,0,200,1.16,14,buy
2/11,2881,兆豐-來福,0037003000300043,0,105,-105,0.61,14,sell
2/11,2881,土銀,1030,200,6,194,1.13,15,buy
2/11,2881,國票-長城,0037003700390075,0,102,-102,0.59,15,sell
2/11,2882,美林,1440,7308,149,7159,24.29,1,buy
2/11,2882,國泰-館前,0038003800380041,2,4640,-4638,15.74,1,sell
2/11,2882,台灣摩根士丹利,1470,3274,174,3100,10.52,2,buy
2/11,2882,新光,8560,10,1476,-1466,4.98,2,sell
2/11,2882,美商高盛,1480,2444,331,2113,7.17,3,buy
2/11,2882,新加坡商瑞銀,1650,3283,4584,-1301,4.42,3,sell
2/11,2882,凱基-台北,9268,2901,1071,1830,6.21,4,buy
2/11,2882,群益金鼎,9100,256,1106,-850,2.88,4,sell
2/11,2882,摩根大通,8440,2064,287,1777,6.03,5,buy
2/11,2882,中國信託-高雄,003600310036004b,0,529,-529,1.8,5,sell
2/11,2882,花旗環球,1590,1611,281,1330,4.51,6,buy
2/11,2882,福勝,6950,0,465,-465,1.58,6,sell
2/11,2882,香港上海匯豐,8960,436,0,436,1.48,7,buy
2/11,2882,富邦-台北,9623,2,338,-336,1.14,7,sell
2/11,2882,法銀巴黎,8900,438,18,420,1.43,8,buy
2/11,2882,元大-南海,0039003800300052,0,330,-330,1.12,8,sell
2/11,2882,永豐金證券,0039004100300030,634,282,352,1.19,9,buy
2/11,2882,港商野村,1560,45,334,-289,0.98,9,sell
2/11,2882,元富-虎尾,003900420032004e,320,1,319,1.08,10,buy
2/11,2882,兆豐-台中,7003,0,284,-284,0.96,10,sell
2/11,2882,兆豐證券,7000,313,41,272,0.92,11,buy
2/11,2882,國泰-敦南,8888,33,304,-271,0.92,11,sell
2/11,2882,國泰證券,8880,251,37,214,0.73,12,buy
2/11,2882,元大-四維,9831,0,220,-220,0.75,12,sell
2/11,2882,元大-內湖民權,9867,201,35,166,0.56,13,buy
2/11,2882,凱基-站前,0039003200300046,22,237,-215,0.73,13,sell
2/11,2882,永豐金-匯立,0039004100380031,161,0,161,0.55,14,buy
2/11,2882,統一-平鎮,0035003800350067,0,197,-197,0.67,14,sell
2/11,2882,凱基,9200,95,0,95,0.32,15,buy
2/11,2882,中國信託,6160,2,180,-178,0.6,15,sell
2/11,2303,美林,1440,8990,1091,7899,9.01,1,buy
2/11,2303,香港上海匯豐,8960,577,5000,-4423,5.04,1,sell
2/11,2303,凱基-台北,9268,8018,2939,5079,5.79,2,buy
2/11,2303,元大證券,9800,4881,7555,-2674,3.05,2,sell
2/11,2303,美商高盛,1480,6826,2055,4771,5.44,3,buy
2/11,2303,港商野村,1560,2657,5003,-2346,2.68,3,sell
2/11,2303,港商麥格理,1360,4250,0,4250,4.85,4,buy
2/11,2303,群益金鼎,9100,148,2440,-2292,2.61,4,sell
2/11,2303,新加坡商瑞銀,1650,7048,2993,4055,4.63,5,buy
2/11,2303,兆豐證券,7000,1044,2549,-1505,1.72,5,sell
2/11,2303,花旗環球,1590,4146,1012,3134,3.57,6,buy
2/11,2303,元大-新莊,9898,148,1113,-965,1.1,6,sell
2/11,2303,台灣摩根士丹利,1470,3416,1326,2090,2.38,7,buy
2/11,2303,華南永昌,9300,249,982,-733,0.84,7,sell
2/11,2303,摩根大通,8440,3705,1629,2076,2.37,8,buy
2/11,2303,兆豐-天母,003700300030004c,55,591,-536,0.61,8,sell
2/11,2303,元大-敦化,9833,2011,72,1939,2.21,9,buy
2/11,2303,玉山證券,8840,38,532,-494,0.56,9,sell
2/11,2303,富邦證券,9600,1125,280,845,0.96,10,buy
2/11,2303,富邦-建國,9658,87,568,-481,0.55,10,sell
2/11,2303,統一,5850,1322,483,839,0.96,11,buy
2/11,2303,永豐金-內湖,0039004100390067,12,448,-436,0.5,11,sell
2/11,2303,永豐金-匯立,0039004100380031,464,0,464,0.53,12,buy
2/11,2303,國泰-板橋,003800380038004b,120,544,-424,0.48,12,sell
2/11,2303,永豐金證券,0039004100300030,697,302,395,0.45,13,buy
2/11,2303,法銀巴黎,8900,223,634,-411,0.47,13,sell
2/11,2303,永豐金-台南,0039004100390068,366,80,286,0.33,14,buy
2/11,2303,群益金鼎-天母,0039003100380050,2,406,-404,0.46,14,sell
2/11,2303,華南永昌-古亭,9309,225,17,208,0.24,15,buy
2/11,2303,中國信託,6160,372,768,-396,0.45,15,sell
2/11,3711,台灣摩根士丹利,1470,4131,503,3628,17.13,1,buy
2/11,3711,新加坡商瑞銀,1650,1555,4184,-2629,12.41,1,sell
2/11,3711,元大證券,9800,3023,1287,1736,8.2,2,buy
2/11,3711,凱基-台北,9268,815,1923,-1108,5.23,2,sell
2/11,3711,摩根大通,8440,1848,1087,761,3.59,3,buy
2/11,3711,美商高盛,1480,913,1761,-848,4.0,3,sell
2/11,3711,美林,1440,1275,805,470,2.22,4,buy
2/11,3711,臺銀,1040,3,605,-602,2.84,4,sell
2/11,3711,香港上海匯豐,8960,320,64,256,1.21,5,buy
2/11,3711,宏遠證券,1260,1,400,-399,1.88,5,sell
2/11,3711,花旗環球,1590,382,137,245,1.16,6,buy
2/11,3711,美好,5260,2,264,-262,1.24,6,sell
2/11,3711,國票-敦北法人,0037003700390063,258,14,244,1.15,7,buy
2/11,3711,康和,8450,7,252,-245,1.16,7,sell
2/11,3711,永豐金證券,0039004100300030,236,58,178,0.84,8,buy
2/11,3711,元富-城中,0039004200320045,0,146,-146,0.69,8,sell
2/11,3711,富邦證券,9600,767,598,169,0.8,9,buy
2/11,3711,台新-左楠,8157,18,127,-109,0.51,9,sell
2/11,3711,港商野村,1560,230,69,161,0.76,10,buy
2/11,3711,新光,8560,58,133,-75,0.35,10,sell
2/11,3711,富邦-公益,0039003600310046,152,5,147,0.69,11,buy
2/11,3711,國泰-敦南,8888,157,231,-74,0.35,11,sell
2/11,3711,凱基,9200,188,44,144,0.68,12,buy
2/11,3711,國泰-館前,0038003800380041,14,72,-58,0.27,12,sell
2/11,3711,國泰-忠孝,8887,405,268,137,0.65,13,buy
2/11,3711,群益金鼎-永和,003900310038004a,57,114,-57,0.27,13,sell
2/11,3711,永豐金-匯立,0039004100380031,129,9,120,0.57,14,buy
2/11,3711,玉山證券,8840,24,81,-57,0.27,14,sell
2/11,3711,港商麥格理,1360,134,15,119,0.56,15,buy
2/11,3711,華南永昌,9300,6,61,-55,0.26,15,sell
2/11,2609,新加坡商瑞銀,1650,1036,82,954,11.69,1,buy
2/11,2609,華南永昌,9300,2,258,-256,3.14,1,sell
2/11,2609,花旗環球,1590,855,58,797,9.76,2,buy
2/11,2609,台灣摩根士丹利,1470,323,515,-192,2.35,2,sell
2/11,2609,元大證券,9800,875,192,683,8.37,3,buy
2/11,2609,華南永昌-高雄,9303,35,187,-152,1.86,3,sell
2/11,2609,美林,1440,687,183,504,6.17,4,buy
2/11,2609,元富-信義,0039004200320048,2,107,-105,1.29,4,sell
2/11,2609,美商高盛,1480,573,221,352,4.31,5,buy
2/11,2609,富邦-建國,9658,3,104,-101,1.24,5,sell
2/11,2609,摩根大通,8440,656,375,281,3.44,6,buy
2/11,2609,(牛牛牛)亞-鑫豐,0036003000310064,46,131,-85,1.04,6,sell
2/11,2609,港商野村,1560,290,17,273,3.34,7,buy
2/11,2609,宏遠-光隆,0031003200360069,0,80,-80,0.98,7,sell
2/11,2609,永豐金證券,0039004100300030,167,31,136,1.67,8,buy
2/11,2609,法銀巴黎,8900,54,114,-60,0.74,8,sell
2/11,2609,凱基-台北,9268,603,505,98,1.2,9,buy
2/11,2609,中國信託-三重,6161,1,60,-59,0.72,9,sell
2/11,2609,新光,8560,139,97,42,0.51,10,buy
2/11,2609,國泰-敦南,8888,39,95,-56,0.69,10,sell
2/11,2609,國泰-台中,8882,87,58,29,0.36,11,buy
2/11,2609,元大-土城,9897,3,53,-50,0.61,11,sell
2/11,2609,香港上海匯豐,8960,27,0,27,0.33,12,buy
2/11,2609,華南永昌-嘉義,9314,0,50,-50,0.61,12,sell
2/11,2609,元富-世貿,0039004200320075,26,1,25,0.31,13,buy
2/11,2609,新光-高雄,8562,2,47,-45,0.55,13,sell
2/11,2609,凱基,9200,23,0,23,0.28,14,buy
2/11,2609,元大-龍潭,9858,0,44,-44,0.54,14,sell
2/11,2609,元大-大灣,9815,21,1,20,0.25,15,buy
2/11,2609,富邦-桃園,9665,0,42,-42,0.51,15,sell
2/11,2615,美林,1440,810,0,810,20.14,1,buy
2/11,2615,臺銀-臺南,1042,1,191,-190,4.73,1,sell
2/11,2615,美商高盛,1480,849,261,588,14.62,2,buy
2/11,2615,統一,5850,18,154,-136,3.38,2,sell
2/11,2615,新加坡商瑞銀,1650,281,0,281,6.99,3,buy
2/11,2615,國泰-敦南,8888,40,123,-83,2.06,3,sell
2/11,2615,元大證券,9800,259,90,169,4.2,4,buy
2/11,2615,新光,8560,6,66,-60,1.49,4,sell
2/11,2615,台灣摩根士丹利,1470,252,135,117,2.91,5,buy
2/11,2615,亞東-高雄,2186,1,53,-52,1.29,5,sell
2/11,2615,摩根大通,8440,276,207,69,1.72,6,buy
2/11,2615,元大-員林中山,9835,0,52,-52,1.29,6,sell
2/11,2615,元大-土城永寧,9875,57,0,57,1.42,7,buy
2/11,2615,花旗環球,1590,111,156,-45,1.12,7,sell
2/11,2615,群益金鼎,9100,57,28,29,0.72,8,buy
2/11,2615,群益金鼎-嘉義,003900310038004d,0,42,-42,1.04,8,sell
2/11,2615,永豐金證券,0039004100300030,90,63,27,0.67,9,buy
2/11,2615,(牛牛牛)亞-鑫豐,0036003000310064,4,46,-42,1.04,9,sell
2/11,2615,港商麥格理,1360,25,0,25,0.62,10,buy
2/11,2615,凱基-台北,9268,177,214,-37,0.92,10,sell
2/11,2615,國票證券,7790,25,3,22,0.55,11,buy
2/11,2615,群益金鼎-南京,0039003100380045,10,41,-31,0.77,11,sell
2/11,2615,凱基,9200,18,0,18,0.45,12,buy
2/11,2615,宏遠-光隆,0031003200360069,0,29,-29,0.72,12,sell
2/11,2615,香港上海匯豐,8960,16,0,16,0.4,13,buy
2/11,2615,華南永昌,9300,1,28,-27,0.67,13,sell
2/11,2615,元富-台中,0039004200320035,15,0,15,0.37,14,buy
2/11,2615,群益金鼎-高盛,9105,0,24,-24,0.6,14,sell
2/11,2615,元大-樹林,003900380039006a,15,3,12,0.3,15,buy
2/11,2615,永豐金-萬盛,0039004100390032,2,25,-23,0.57,15,sell
2/11,3037,統一,5850,756,141,615,1.31,1,buy
2/11,3037,台灣摩根士丹利,1470,947,3986,-3039,6.48,1,sell
2/11,3037,宏遠證券,1260,563,10,553,1.18,2,buy
2/11,3037,新加坡商瑞銀,1650,1835,3071,-1236,2.63,2,sell
2/11,3037,國泰-敦南,8888,2167,1815,352,0.75,3,buy
2/11,3037,摩根大通,8440,548,1506,-958,2.04,3,sell
2/11,3037,富邦證券,9600,391,62,329,0.7,4,buy
2/11,3037,美商高盛,1480,1685,2612,-927,1.98,4,sell
2/11,3037,群益金鼎-大安,0039003100380065,271,38,233,0.5,5,buy
2/11,3037,凱基-台北,9268,2400,2808,-408,0.87,5,sell
2/11,3037,國泰-桃園,8885,362,203,159,0.34,6,buy
2/11,3037,美林,1440,795,1198,-403,0.86,6,sell
2/11,3037,玉山證券,8840,263,109,154,0.33,7,buy
2/11,3037,永豐金證券,0039004100300030,578,928,-350,0.75,7,sell
2/11,3037,兆豐證券,7000,246,106,140,0.3,8,buy
2/11,3037,統一-敦南,5852,25,266,-241,0.51,8,sell
2/11,3037,國泰證券,8880,434,296,138,0.29,9,buy
2/11,3037,台新證券,8150,419,610,-191,0.41,9,sell
2/11,3037,花旗環球,1590,485,365,120,0.26,10,buy
2/11,3037,統一-城中,5854,40,189,-149,0.32,10,sell
2/11,3037,永豐金-內湖,0039004100390067,116,14,102,0.22,11,buy
2/11,3037,凱基-大安,9291,10,134,-124,0.26,11,sell
2/11,3037,合庫證券,1020,107,14,93,0.2,12,buy
2/11,3037,宏遠-民生,1261,36,112,-76,0.16,12,sell
2/11,3037,港商麥格理,1360,88,0,88,0.19,13,buy
2/11,3037,凱基-信義,9216,45,115,-70,0.15,13,sell
2/11,3037,凱基-站前,0039003200300046,144,60,84,0.18,14,buy
2/11,3037,宏遠-館前,0031003200360055,171,239,-68,0.14,14,sell
2/11,3037,國票-安和,003700370039005a,101,27,74,0.16,15,buy
2/11,3037,兆豐-板橋,0037003000300042,9,73,-64,0.14,15,sell
2/11,2345,新加坡商瑞銀,1650,1381,708,673,8.86,1,buy
2/11,2345,港商麥格理,1360,17,657,-640,8.42,1,sell
2/11,2345,美商高盛,1480,866,619,247,3.25,2,buy
2/11,2345,美林,1440,116,274,-158,2.08,2,sell
2/11,2345,摩根大通,8440,328,91,237,3.12,3,buy
2/11,2345,凱基-台北,9268,471,611,-140,1.84,3,sell
2/11,2345,台灣摩根士丹利,1470,278,74,204,2.68,4,buy
2/11,2345,富邦-陽明,9604,11,73,-62,0.82,4,sell
2/11,2345,花旗環球,1590,183,30,153,2.01,5,buy
2/11,2345,元大證券,9800,523,570,-47,0.62,5,sell
2/11,2345,永豐金-匯立,0039004100380031,91,24,67,0.88,6,buy
2/11,2345,元大-中壢,9834,6,37,-31,0.41,6,sell
2/11,2345,富邦證券,9600,88,23,65,0.86,7,buy
2/11,2345,富邦-竹科,0039003600320043,1,29,-28,0.37,7,sell
2/11,2345,中國信託,6160,72,8,64,0.84,8,buy
2/11,2345,國泰-敦南,8888,84,106,-22,0.29,8,sell
2/11,2345,華南永昌,9300,76,15,61,0.8,9,buy
2/11,2345,統一-板橋,0035003800350050,296,317,-21,0.28,9,sell
2/11,2345,永豐金證券,0039004100300030,290,232,58,0.76,10,buy
2/11,2345,永豐金-內湖,0039004100390067,0,21,-21,0.28,10,sell
2/11,2345,統一,5850,81,23,58,0.76,11,buy
2/11,2345,富邦-新莊,0039003600320044,1,21,-20,0.26,11,sell
2/11,2345,國泰證券,8880,72,19,53,0.7,12,buy
2/11,2345,國泰-新莊,8886,7,27,-20,0.26,12,sell
2/11,2345,群益金鼎,9100,100,53,47,0.62,13,buy
2/11,2345,臺銀-臺中,0031003000340041,6,25,-19,0.25,13,sell
2/11,2345,香港上海匯豐,8960,42,8,34,0.45,14,buy
2/11,2345,富邦-仁愛,9676,6,22,-16,0.21,14,sell
2/11,2345,凱基,9200,88,55,33,0.43,15,buy
2/11,2345,台新證券,8150,34,50,-16,0.21,15,sell
2/11,3006,台灣摩根士丹利,1470,703,331,372,3.14,1,buy
2/11,3006,新加坡商瑞銀,1650,98,609,-511,4.32,1,sell
2/11,3006,美商高盛,1480,874,546,328,2.77,2,buy
2/11,3006,美林,1440,129,624,-495,4.18,2,sell
2/11,3006,凱基-站前,0039003200300046,439,139,300,2.53,3,buy
2/11,3006,凱基-台北,9268,513,838,-325,2.75,3,sell
2/11,3006,兆豐-民生,0037003000300063,172,1,171,1.44,4,buy
2/11,3006,港商野村,1560,0,203,-203,1.71,4,sell
2/11,3006,群益金鼎,9100,171,55,116,0.98,5,buy
2/11,3006,永豐金證券,0039004100300030,245,387,-142,1.2,5,sell
2/11,3006,國泰證券,8880,75,1,74,0.63,6,buy
2/11,3006,摩根大通,8440,128,236,-108,0.91,6,sell
2/11,3006,凱基-湖口,003900320030004e,71,7,64,0.54,7,buy
2/11,3006,元富,0039004200300030,6,108,-102,0.86,7,sell
2/11,3006,中國信託-嘉義,6168,65,5,60,0.51,8,buy
2/11,3006,合庫-西台中,0031003000320046,6,101,-95,0.8,8,sell
2/11,3006,元大-內湖,003900380039004e,62,6,56,0.47,9,buy
2/11,3006,富邦-建國,9658,14,83,-69,0.58,9,sell
2/11,3006,統一,5850,132,76,56,0.47,10,buy
2/11,3006,華南永昌,9300,32,98,-66,0.56,10,sell
2/11,3006,永豐金-竹北,0039004100390050,54,6,48,0.41,11,buy
2/11,3006,元富-城東,0039004200320072,11,75,-64,0.54,11,sell
2/11,3006,兆豐-中壢,0037003000300062,53,16,37,0.31,12,buy
2/11,3006,元大證券,9800,635,685,-50,0.42,12,sell
2/11,3006,元大-松山,0039003800310070,37,7,30,0.25,13,buy
2/11,3006,凱基-中壢,9285,18,64,-46,0.39,13,sell
2/11,3006,中國信託-三重,6161,37,9,28,0.24,14,buy
2/11,3006,國票-台東,7791,4,48,-44,0.37,14,sell
2/11,3006,華南永昌-竹北,9339,41,14,27,0.23,15,buy
2/11,3006,元富-文心,003900420032007a,2,36,-34,0.29,15,sell
2/11,2379,香港上海匯豐,8960,187,0,187,7.61,1,buy
2/11,2379,元大證券,9800,93,393,-300,12.21,1,sell
2/11,2379,新加坡商瑞銀,1650,250,140,110,4.48,2,buy
2/11,2379,台灣摩根士丹利,1470,75,336,-261,10.62,2,sell
2/11,2379,兆豐證券,7000,108,0,108,4.39,3,buy
2/11,2379,凱基-台北,9268,128,230,-102,4.15,3,sell
2/11,2379,美商高盛,1480,310,213,97,3.95,4,buy
2/11,2379,永豐金-匯立,0039004100380031,17,89,-72,2.93,4,sell
2/11,2379,花旗環球,1590,95,17,78,3.17,5,buy
2/11,2379,元大-北三重,0039003800390056,0,34,-34,1.38,5,sell
2/11,2379,華南永昌,9300,42,12,30,1.22,6,buy
2/11,2379,摩根大通,8440,242,274,-32,1.3,6,sell
2/11,2379,新光-新竹,8563,32,4,28,1.14,7,buy
2/11,2379,凱基,9200,4,32,-28,1.14,7,sell
2/11,2379,港商野村,1560,30,3,27,1.1,8,buy
2/11,2379,富邦證券,9600,16,42,-26,1.06,8,sell
2/11,2379,法銀巴黎,8900,21,0,21,0.85,9,buy
2/11,2379,港商麥格理,1360,0,25,-25,1.02,9,sell
2/11,2379,中國信託,6160,27,7,20,0.81,10,buy
2/11,2379,永全-南崁,6451,1,18,-17,0.69,10,sell
2/11,2379,兆豐-桃園,003700300030004d,17,0,17,0.69,11,buy
