date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/06,2891,香港上海匯豐,8960,193,0,193,0.74,8,buy
1/06,2891,第一金-中山,5389,2,331,-329,1.27,8,sell
1/06,2891,元大-三重,0039003800380043,185,1,184,0.71,9,buy
1/06,2891,凱基-台北,9268,552,820,-268,1.03,9,sell
1/06,2891,群益金鼎-南京,0039003100380045,166,2,164,0.63,10,buy
1/06,2891,台灣摩根士丹利,1470,2225,2468,-243,0.94,10,sell
1/06,2891,富邦證券,9600,163,24,139,0.54,11,buy
1/06,2891,港商野村,1560,87,218,-131,0.51,11,sell
1/06,2891,國泰-敦南,8888,247,112,135,0.52,12,buy
1/06,2891,元大-南勢角,0039003800340045,0,105,-105,0.4,12,sell
1/06,2891,元大-中和,0039003800390065,130,0,130,0.5,13,buy
1/06,2891,玉山-高雄,8843,10,102,-92,0.35,13,sell
1/06,2891,富邦-永和,9654,123,1,122,0.47,14,buy
1/06,2891,統一-中壢,5853,1,82,-81,0.31,14,sell
1/06,2891,大昌-安康,6462,100,0,100,0.39,15,buy
1/06,2891,元大-汐止,0039003800390051,4,80,-76,0.29,15,sell
1/06,2881,新加坡商瑞銀,1650,1278,362,916,7.29,1,buy
1/06,2881,美商高盛,1480,416,2499,-2083,16.58,1,sell
1/06,2881,台灣摩根士丹利,1470,1792,969,823,6.55,2,buy
1/06,2881,群益金鼎,9100,54,1506,-1452,11.56,2,sell
1/06,2881,花旗環球,1590,846,141,705,5.61,3,buy
1/06,2881,台新證券,8150,30,792,-762,6.07,3,sell
1/06,2881,凱基-台北,9268,1095,414,681,5.42,4,buy
1/06,2881,永豐金證券,0039004100300030,271,1010,-739,5.88,4,sell
1/06,2881,美林,1440,798,174,624,4.97,5,buy
1/06,2881,華南永昌-三重,9369,1,450,-449,3.57,5,sell
1/06,2881,摩根大通,8440,1364,749,615,4.9,6,buy
1/06,2881,元大證券,9800,159,588,-429,3.41,6,sell
1/06,2881,德信-中正,6912,120,1,119,0.95,7,buy
1/06,2881,凱基,9200,89,393,-304,2.42,7,sell
1/06,2881,群益金鼎-中壢,0039003100380041,111,0,111,0.88,8,buy
1/06,2881,宏遠證券,1260,0,220,-220,1.75,8,sell
1/06,2881,永豐金-竹科,0039004100390058,102,2,100,0.8,9,buy
1/06,2881,華南永昌,9300,111,211,-100,0.8,9,sell
1/06,2881,光和-高雄,0036003300380044,90,0,90,0.72,10,buy
1/06,2881,凱基-站前,0039003200300046,6,103,-97,0.77,10,sell
1/06,2881,元大-基隆孝二,003900380036004b,85,1,84,0.67,11,buy
1/06,2881,元大-館前,003900380034004b,6,53,-47,0.37,11,sell
1/06,2881,港商麥格理,1360,84,0,84,0.67,12,buy
1/06,2881,統一,5850,42,74,-32,0.25,12,sell
1/06,2881,富邦證券,9600,90,9,81,0.64,13,buy
1/06,2881,凱基-中山,9229,1,31,-30,0.24,13,sell
1/06,2881,香港上海匯豐,8960,80,0,80,0.64,14,buy
1/06,2881,合庫-台中,1021,3,30,-27,0.21,14,sell
1/06,2881,港商野村,1560,195,119,76,0.6,15,buy
1/06,2881,富邦-台北,9623,39,65,-26,0.21,15,sell
1/06,2882,美林,1440,4426,2323,2103,13.33,1,buy
1/06,2882,永豐金-匯立,0039004100380031,51,2500,-2449,15.53,1,sell
1/06,2882,港商麥格理,1360,1438,22,1416,8.98,2,buy
1/06,2882,美商高盛,1480,278,2371,-2093,13.27,2,sell
1/06,2882,摩根大通,8440,1675,570,1105,7.01,3,buy
1/06,2882,新加坡商瑞銀,1650,459,1938,-1479,9.38,3,sell
1/06,2882,花旗環球,1590,1215,245,970,6.15,4,buy
1/06,2882,永豐金證券,0039004100300030,58,608,-550,3.49,4,sell
1/06,2882,臺銀,1040,401,1,400,2.54,5,buy
1/06,2882,法銀巴黎,8900,0,229,-229,1.45,5,sell
1/06,2882,華南永昌,9300,290,5,285,1.81,6,buy
1/06,2882,富邦證券,9600,125,315,-190,1.2,6,sell
1/06,2882,凱基-台北,9268,513,247,266,1.69,7,buy
1/06,2882,元大-六合,0039003800320043,2,162,-160,1.01,7,sell
1/06,2882,國泰證券,8880,205,5,200,1.27,8,buy
1/06,2882,凱基,9200,132,279,-147,0.93,8,sell
1/06,2882,港商野村,1560,326,147,179,1.13,9,buy
1/06,2882,凱基-站前,0039003200300046,1,126,-125,0.79,9,sell
1/06,2882,香港上海匯豐,8960,181,44,137,0.87,10,buy
1/06,2882,台灣摩根士丹利,1470,1262,1385,-123,0.78,10,sell
1/06,2882,元富-虎尾,003500390032004e,100,4,96,0.61,11,buy
1/06,2882,元大證券,9800,204,305,-101,0.64,11,sell
1/06,2882,群益金鼎,9100,80,6,74,0.47,12,buy
1/06,2882,中國信託-高雄,003600310036004b,1,102,-101,0.64,12,sell
1/06,2882,國泰-敦南,8888,96,32,64,0.41,13,buy
1/06,2882,玉山-桃園,0038003800340046,0,100,-100,0.63,13,sell
1/06,2882,國票-敦北法人,0037003700390063,55,1,54,0.34,14,buy
1/06,2882,台新-建北,8151,1,59,-58,0.37,14,sell
1/06,2882,(牛牛牛)亞-鑫豐,0036003000310064,52,1,51,0.32,15,buy
1/06,2882,永豐金-中壢,0039004100390039,1,40,-39,0.25,15,sell
1/06,2303,新加坡商瑞銀,1650,7645,787,6858,14.11,1,buy
1/06,2303,富邦證券,9600,332,6311,-5979,12.3,1,sell
1/06,2303,美商高盛,1480,4686,2095,2591,5.33,2,buy
1/06,2303,元富,5920,11,3912,-3901,8.03,2,sell
1/06,2303,港商野村,1560,2157,423,1734,3.57,3,buy
1/06,2303,國泰證券,8880,257,2227,-1970,4.05,3,sell
1/06,2303,元大證券,9800,2204,571,1633,3.36,4,buy
1/06,2303,摩根大通,8440,3064,4974,-1910,3.93,4,sell
1/06,2303,凱基-台北,9268,2324,793,1531,3.15,5,buy
1/06,2303,永豐金證券,0039004100300030,314,855,-541,1.11,5,sell
1/06,2303,美林,1440,2069,1160,909,1.87,6,buy
1/06,2303,港商麥格理,1360,3507,3915,-408,0.84,6,sell
1/06,2303,凱基,9200,748,158,590,1.21,7,buy
1/06,2303,統一,5850,144,477,-333,0.69,7,sell
1/06,2303,台灣摩根士丹利,1470,5240,4666,574,1.18,8,buy
1/06,2303,國泰-敦南,8888,251,569,-318,0.65,8,sell
1/06,2303,花旗環球,1590,1776,1215,561,1.15,9,buy
1/06,2303,永豐金-匯立,0039004100380031,18,242,-224,0.46,9,sell
1/06,2303,元富-台中,5925,301,3,298,0.61,10,buy
1/06,2303,元大-三民,0039003800390046,118,266,-148,0.3,10,sell
1/06,2303,香港上海匯豐,8960,294,0,294,0.6,11,buy
1/06,2303,群益金鼎-士林,9137,4,120,-116,0.24,11,sell
1/06,2303,元大-屏南,0039003800310072,300,18,282,0.58,12,buy
1/06,2303,永豐金-桃盛,003900410039004e,7,114,-107,0.22,12,sell
1/06,2303,土銀-嘉義,1034,255,0,255,0.52,13,buy
1/06,2303,元大-台南,9896,41,148,-107,0.22,13,sell
1/06,2303,康和,8450,250,18,232,0.48,14,buy
1/06,2303,凱基-台南,9211,61,164,-103,0.21,14,sell
1/06,2303,群益金鼎,9100,239,53,186,0.38,15,buy
1/06,2303,元大-樹林,003900380039006a,9,106,-97,0.2,15,sell
1/06,3711,美林,1440,5970,1080,4890,16.83,1,buy
1/06,3711,新加坡商瑞銀,1650,2598,5471,-2873,9.89,1,sell
1/06,3711,花旗環球,1590,2118,64,2054,7.07,2,buy
1/06,3711,美商高盛,1480,705,3444,-2739,9.43,2,sell
1/06,3711,摩根大通,8440,2142,767,1375,4.73,3,buy
1/06,3711,台灣摩根士丹利,1470,138,2476,-2338,8.05,3,sell
1/06,3711,法銀巴黎,8900,1024,0,1024,3.52,4,buy
1/06,3711,大和國泰,8890,11,730,-719,2.47,4,sell
1/06,3711,富邦證券,9600,793,149,644,2.22,5,buy
1/06,3711,凱基,9200,171,719,-548,1.89,5,sell
1/06,3711,港商麥格理,1360,643,213,430,1.48,6,buy
1/06,3711,富邦-虎尾,9697,7,428,-421,1.45,6,sell
1/06,3711,國泰證券,8880,340,38,302,1.04,7,buy
1/06,3711,港商野村,1560,31,392,-361,1.24,7,sell
1/06,3711,元大證券,9800,1726,1438,288,0.99,8,buy
1/06,3711,彰銀-台中,1233,9,129,-120,0.41,8,sell
1/06,3711,永豐金證券,0039004100300030,397,159,238,0.82,9,buy
1/06,3711,凱基-永和,9207,7,122,-115,0.4,9,sell
1/06,3711,凱基-台北,9268,2403,2185,218,0.75,10,buy
1/06,3711,台灣企銀-台中,1111,4,91,-87,0.3,10,sell
1/06,3711,華南永昌,9300,235,33,202,0.7,11,buy
1/06,3711,臺銀-臺中,0031003000340041,13,77,-64,0.22,11,sell
1/06,3711,兆豐證券,7000,199,1,198,0.68,12,buy
1/06,3711,元富-西松,003500390032006e,2,63,-61,0.21,12,sell
1/06,3711,元富,5920,251,80,171,0.59,13,buy
1/06,3711,永豐金-信義,0039004100390052,3,64,-61,0.21,13,sell
1/06,3711,統一,5850,223,78,145,0.5,14,buy
1/06,3711,康和-板橋,0038003400350044,3,56,-53,0.18,14,sell
1/06,3711,中國信託,6160,186,41,145,0.5,15,buy
1/06,3711,康和,8450,1,54,-53,0.18,15,sell
1/06,2603,美林,1440,633,42,591,9.84,1,buy
1/06,2603,玉山證券,8840,6,530,-524,8.72,1,sell
1/06,2603,花旗環球,1590,291,18,273,4.54,2,buy
1/06,2603,港商麥格理,1360,30,505,-475,7.91,2,sell
1/06,2603,新加坡商瑞銀,1650,345,138,207,3.45,3,buy
1/06,2603,永豐金證券,0039004100300030,93,318,-225,3.75,3,sell
1/06,2603,合庫證券,1020,202,4,198,3.3,4,buy
1/06,2603,玉山-新竹,0038003800340048,5,131,-126,2.1,4,sell
1/06,2603,台灣摩根士丹利,1470,433,292,141,2.35,5,buy
1/06,2603,摩根大通,8440,126,247,-121,2.01,5,sell
1/06,2603,國泰證券,8880,113,1,112,1.86,6,buy
1/06,2603,中國信託,6160,57,148,-91,1.51,6,sell
1/06,2603,凱基,9200,82,11,71,1.18,7,buy
1/06,2603,永豐金-匯立,0039004100380031,1,82,-81,1.35,7,sell
1/06,2603,富邦-南京,0039003600310043,52,1,51,0.85,8,buy
1/06,2603,國泰-敦南,8888,71,142,-71,1.18,8,sell
1/06,2603,華南永昌-中正,9359,52,2,50,0.83,9,buy
1/06,2603,統一,5850,21,88,-67,1.12,9,sell
1/06,2603,元大-南投,0039003800310044,52,2,50,0.83,10,buy
1/06,2603,兆豐證券,7000,0,62,-62,1.03,10,sell
1/06,2603,富邦證券,9600,83,33,50,0.83,11,buy
1/06,2603,國泰-板橋,003800380038004b,6,46,-40,0.67,11,sell
1/06,2603,華南永昌-林口,9317,46,1,45,0.75,12,buy
1/06,2603,元大-苗栗,003900380031004d,1,40,-39,0.65,12,sell
1/06,2603,元大-仁愛,003900380033006a,50,8,42,0.7,13,buy
1/06,2603,台新-台中,0038003100350042,11,45,-34,0.57,13,sell
1/06,2603,永豐金-彰化,0039004100390073,42,2,40,0.67,14,buy
1/06,2603,福勝,6950,1,33,-32,0.53,14,sell
1/06,2603,第一金-路竹,0035003300380050,45,6,39,0.65,15,buy
1/06,2603,元大證券,9800,144,172,-28,0.47,15,sell
1/06,2609,台灣摩根士丹利,1470,2871,234,2637,17.38,1,buy
1/06,2609,港商麥格理,1360,333,1790,-1457,9.6,1,sell
1/06,2609,新加坡商瑞銀,1650,2532,543,1989,13.11,2,buy
1/06,2609,永豐金證券,0039004100300030,195,931,-736,4.85,2,sell
1/06,2609,美商高盛,1480,1573,604,969,6.39,3,buy
1/06,2609,元大證券,9800,474,1182,-708,4.67,3,sell
1/06,2609,永豐金-匯立,0039004100380031,743,0,743,4.9,4,buy
1/06,2609,新光,8560,34,331,-297,1.96,4,sell
1/06,2609,花旗環球,1590,605,34,571,3.76,5,buy
1/06,2609,台新證券,8150,58,318,-260,1.71,5,sell
1/06,2609,台中銀-台北,6115,282,150,132,0.87,6,buy
1/06,2609,凱基,9200,1,144,-143,0.94,6,sell
1/06,2609,元富-成功,003500390032006d,112,1,111,0.73,7,buy
1/06,2609,國泰-敦南,8888,89,230,-141,0.93,7,sell
1/06,2609,玉山證券,8840,76,13,63,0.42,8,buy
1/06,2609,元大-內湖,003900380039004e,5,144,-139,0.92,8,sell
1/06,2609,富邦-台北,9623,67,20,47,0.31,9,buy
1/06,2609,凱基-台北,9268,827,941,-114,0.75,9,sell
1/06,2609,富邦-北港,0039003600390043,55,10,45,0.3,10,buy
1/06,2609,凱基-士林,9238,5,109,-104,0.69,10,sell
1/06,2609,第一金-路竹,0035003300380050,54,10,44,0.29,11,buy
1/06,2609,兆豐-公益,003700300030004a,1,102,-101,0.67,11,sell
1/06,2609,凱基-中壢,9285,42,0,42,0.28,12,buy
1/06,2609,富邦-內湖,9627,0,101,-101,0.67,12,sell
1/06,2609,中國信託-松江,6167,40,4,36,0.24,13,buy
1/06,2609,元大-莒光,003900380031004c,3,102,-99,0.65,13,sell
1/06,2609,玉山-雙和,8841,39,5,34,0.22,14,buy
1/06,2609,第一金-澎湖,5387,5,101,-96,0.63,14,sell
1/06,2609,群益金鼎,9100,40,9,31,0.2,15,buy
1/06,2609,富邦-員林,9672,2,91,-89,0.59,15,sell
1/06,2615,花旗環球,1590,343,56,287,6.22,1,buy
1/06,2615,台灣摩根士丹利,1470,31,639,-608,13.18,1,sell
1/06,2615,新加坡商瑞銀,1650,240,107,133,2.88,2,buy
1/06,2615,美林,1440,74,332,-258,5.59,2,sell
1/06,2615,群益金鼎-竹南,0039003100380069,130,1,129,2.8,3,buy
1/06,2615,凱基-台北,9268,161,338,-177,3.84,3,sell
1/06,2615,安泰,8380,133,6,127,2.75,4,buy
1/06,2615,兆豐-桃園,003700300030004d,6,159,-153,3.32,4,sell
1/06,2615,統一-新竹,5857,103,3,100,2.17,5,buy
1/06,2615,元大證券,9800,131,220,-89,1.93,5,sell
1/06,2615,兆豐-大同,0037003000300053,76,3,73,1.58,6,buy
1/06,2615,中國信託-高雄,003600310036004b,4,80,-76,1.65,6,sell
1/06,2615,元大-敦南,0039003800390050,42,1,41,0.89,7,buy
1/06,2615,摩根大通,8440,17,88,-71,1.54,7,sell
1/06,2615,元富-同大,0035003900320050,39,1,38,0.82,8,buy
1/06,2615,合庫-基隆,1025,5,59,-54,1.17,8,sell
1/06,2615,凱基-松山,9217,37,1,36,0.78,9,buy
1/06,2615,永豐金-桃園,0039004100390078,4,52,-48,1.04,9,sell
1/06,2615,富邦-竹北,9624,31,0,31,0.67,10,buy
1/06,2615,國泰-敦南,8888,61,95,-34,0.74,10,sell
1/06,2615,新光,8560,45,16,29,0.63,11,buy
1/06,2615,元大-斗六,0039003800300043,9,39,-30,0.65,11,sell
1/06,2615,富邦-北高雄,0039003600320051,30,1,29,0.63,12,buy
1/06,2615,凱基-斗六,9281,1,29,-28,0.61,12,sell
1/06,2615,臺銀-臺中,0031003000340041,30,2,28,0.61,13,buy
1/06,2615,美商高盛,1480,389,415,-26,0.56,13,sell
1/06,2615,合庫-新竹,0031003000320041,28,0,28,0.61,14,buy
1/06,2615,元大-學甲,003900380033004b,4,30,-26,0.56,14,sell
1/06,2615,福勝,6950,30,3,27,0.59,15,buy
1/06,2615,元富-桃園,0035003900320076,0,26,-26,0.56,15,sell
1/06,2618,港商野村,1560,1380,335,1045,5.69,1,buy
1/06,2618,永豐金證券,0039004100300030,54,3624,-3570,19.44,1,sell
1/06,2618,凱基-台北,9268,1400,491,909,4.95,2,buy
1/06,2618,香港上海匯豐,8960,10,1719,-1709,9.3,2,sell
1/06,2618,美商高盛,1480,1839,995,844,4.59,3,buy
1/06,2618,大和國泰,8890,0,1100,-1100,5.99,3,sell
1/06,2618,花旗環球,1590,866,54,812,4.42,4,buy
1/06,2618,台新證券,8150,24,715,-691,3.76,4,sell
1/06,2618,群益金鼎,9100,690,2,688,3.75,5,buy
1/06,2618,港商麥格理,1360,0,382,-382,2.08,5,sell
1/06,2618,美林,1440,1124,481,643,3.5,6,buy
1/06,2618,凱基-永華,9235,1,301,-300,1.63,6,sell
1/06,2618,新加坡商瑞銀,1650,1662,1115,547,2.98,7,buy
1/06,2618,永全證券,6450,0,246,-246,1.34,7,sell
1/06,2618,台灣摩根士丹利,1470,833,297,536,2.92,8,buy
1/06,2618,國票-台南,0037003700390044,21,140,-119,0.65,8,sell
1/06,2618,摩根大通,8440,637,168,469,2.55,9,buy
1/06,2618,富邦-竹科,0039003600320043,6,123,-117,0.64,9,sell
1/06,2618,亞東,2180,307,0,307,1.67,10,buy
1/06,2618,統一,5850,27,144,-117,0.64,10,sell
