date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
3/05,2891,台灣摩根士丹利,1470,597,2151,-1554,4.59,4,sell
3/05,2891,富邦證券,9600,919,6,913,2.7,5,buy
3/05,2891,永豐金證券,0039004100300030,252,1625,-1373,4.05,5,sell
3/05,2891,中國信託,6160,713,89,624,1.84,6,buy
3/05,2891,美商高盛,1480,1673,2836,-1163,3.43,6,sell
3/05,2891,港商野村,1560,591,15,576,1.7,7,buy
3/05,2891,花旗環球,1590,272,1332,-1060,3.13,7,sell
3/05,2891,法銀巴黎,8900,474,21,453,1.34,8,buy
3/05,2891,華南永昌,9300,31,1025,-994,2.94,8,sell
3/05,2891,國泰-板橋,003800380038004b,460,9,451,1.33,9,buy
3/05,2891,台新證券,8150,147,964,-817,2.41,9,sell
3/05,2891,臺銀,1040,412,3,409,1.21,10,buy
3/05,2891,(牛牛牛)亞證券,6010,3,500,-497,1.47,10,sell
3/05,2891,凱基,9200,751,416,335,0.99,11,buy
3/05,2891,華南永昌-高雄,9303,10,254,-244,0.72,11,sell
3/05,2891,第一金-中山,5389,331,2,329,0.97,12,buy
3/05,2891,香港上海匯豐,8960,29,239,-210,0.62,12,sell
3/05,2891,富邦-羅東,9634,212,1,211,0.62,13,buy
3/05,2891,元富-中港,0039004200320069,0,184,-184,0.54,13,sell
3/05,2891,美林,1440,4637,4446,191,0.56,14,buy
3/05,2891,永豐金-匯立,0039004100380031,130,270,-140,0.41,14,sell
3/05,2891,臺銀-高雄,0031003000340043,192,1,191,0.56,15,buy
3/05,2891,永豐金-新竹,0039004100390037,112,250,-138,0.41,15,sell
3/05,2881,統一,5850,2133,17,2116,10.86,1,buy
3/05,2881,台灣摩根士丹利,1470,329,3421,-3092,15.87,1,sell
3/05,2881,富邦證券,9600,1499,0,1499,7.69,2,buy
3/05,2881,美商高盛,1480,826,3146,-2320,11.9,2,sell
3/05,2881,康和,8450,631,20,611,3.14,3,buy
3/05,2881,摩根大通,8440,297,2074,-1777,9.12,3,sell
3/05,2881,美林,1440,1094,839,255,1.31,4,buy
3/05,2881,花旗環球,1590,290,1468,-1178,6.04,4,sell
3/05,2881,港商麥格理,1360,222,0,222,1.14,5,buy
3/05,2881,永豐金證券,0039004100300030,212,769,-557,2.86,5,sell
3/05,2881,元富-緯城,0039004200320041,207,0,207,1.06,6,buy
3/05,2881,港商野村,1560,279,700,-421,2.16,6,sell
3/05,2881,第一金,5380,201,0,201,1.03,7,buy
3/05,2881,聯邦商銀,8580,9,260,-251,1.29,7,sell
3/05,2881,合庫-彰化,1028,193,0,193,0.99,8,buy
3/05,2881,群益金鼎,9100,917,1125,-208,1.07,8,sell
3/05,2881,富邦-仁愛,9676,168,11,157,0.81,9,buy
3/05,2881,新加坡商瑞銀,1650,278,456,-178,0.91,9,sell
3/05,2881,國泰-敦南,8888,165,31,134,0.69,10,buy
3/05,2881,香港上海匯豐,8960,0,104,-104,0.53,10,sell
3/05,2881,法銀巴黎,8900,128,2,126,0.65,11,buy
3/05,2881,第一金-自由,0035003300380045,10,103,-93,0.48,11,sell
3/05,2881,國泰-館前,0038003800380041,130,10,120,0.62,12,buy
3/05,2881,國泰-松江,8883,10,94,-84,0.43,12,sell
3/05,2881,台新-台中,0038003100350042,166,49,117,0.6,13,buy
3/05,2881,凱基-台北,9268,1005,1080,-75,0.38,13,sell
3/05,2881,台中銀,6110,109,1,108,0.55,14,buy
3/05,2881,元大-淡水,9899,3,71,-68,0.35,14,sell
3/05,2881,兆豐-南京,0037003000300050,103,0,103,0.53,15,buy
3/05,2881,國泰-高雄,8881,43,103,-60,0.31,15,sell
3/05,2882,富邦證券,9600,2132,13,2119,6.53,1,buy
3/05,2882,摩根大通,8440,776,6111,-5335,16.44,1,sell
3/05,2882,康和,8450,1273,0,1273,3.92,2,buy
3/05,2882,凱基-台北,9268,439,3500,-3061,9.43,2,sell
3/05,2882,元大證券,9800,3398,2208,1190,3.67,3,buy
3/05,2882,華南永昌,9300,43,2501,-2458,7.57,3,sell
3/05,2882,國泰證券,8880,1167,16,1151,3.55,4,buy
3/05,2882,台新證券,8150,127,2515,-2388,7.36,4,sell
3/05,2882,統一,5850,1084,10,1074,3.31,5,buy
3/05,2882,美商高盛,1480,1838,3843,-2005,6.18,5,sell
3/05,2882,元大-大同,0039003800390047,560,10,550,1.69,6,buy
3/05,2882,新加坡商瑞銀,1650,2320,3473,-1153,3.55,6,sell
3/05,2882,兆豐-新竹,0037003000300056,502,0,502,1.55,7,buy
3/05,2882,永豐金證券,0039004100300030,469,1138,-669,2.06,7,sell
3/05,2882,臺銀,1040,389,2,387,1.19,8,buy
3/05,2882,凱基-竹北,9234,10,476,-466,1.44,8,sell
3/05,2882,國泰-敦南,8888,427,94,333,1.03,9,buy
3/05,2882,元富-虎尾,003900420032004e,5,319,-314,0.97,9,sell
3/05,2882,第一金,5380,306,0,306,0.94,10,buy
3/05,2882,花旗環球,1590,263,541,-278,0.86,10,sell
3/05,2882,新光,8560,301,60,241,0.74,11,buy
3/05,2882,統一-三重,003500380035004a,0,150,-150,0.46,11,sell
3/05,2882,土銀,1030,225,0,225,0.69,12,buy
3/05,2882,台灣摩根士丹利,1470,703,839,-136,0.42,12,sell
3/05,2882,元大-四維,9831,214,0,214,0.66,13,buy
3/05,2882,永豐金-匯立,0039004100380031,76,189,-113,0.35,13,sell
3/05,2882,香港上海匯豐,8960,323,110,213,0.66,14,buy
3/05,2882,第一金-自由,0035003300380045,6,100,-94,0.29,14,sell
3/05,2882,華南永昌-敦南,9347,204,1,203,0.63,15,buy
3/05,2882,元大-萬華,0039003800310071,6,61,-55,0.17,15,sell
3/05,2303,美林,1440,10063,3954,6109,8.05,1,buy
3/05,2303,摩根大通,8440,1648,5191,-3543,4.67,1,sell
3/05,2303,香港上海匯豐,8960,3912,447,3465,4.56,2,buy
3/05,2303,永豐金證券,0039004100300030,493,3691,-3198,4.21,2,sell
3/05,2303,美商高盛,1480,8026,4774,3252,4.28,3,buy
3/05,2303,兆豐-忠孝,0037003000300061,22,967,-945,1.24,3,sell
3/05,2303,花旗環球,1590,4023,913,3110,4.1,4,buy
3/05,2303,凱基,9200,25,903,-878,1.16,4,sell
3/05,2303,新加坡商瑞銀,1650,4014,1481,2533,3.34,5,buy
3/05,2303,華南永昌,9300,91,940,-849,1.12,5,sell
3/05,2303,永豐金-匯立,0039004100380031,1015,34,981,1.29,6,buy
3/05,2303,群益金鼎,9100,327,1047,-720,0.95,6,sell
3/05,2303,元富-虎尾,003900420032004e,908,5,903,1.19,7,buy
3/05,2303,兆豐-岡山,0037003000300073,3,538,-535,0.7,7,sell
3/05,2303,(牛牛牛)亞證券,6010,710,0,710,0.94,8,buy
3/05,2303,國泰-敦南,8888,970,1456,-486,0.64,8,sell
3/05,2303,台灣摩根士丹利,1470,4944,4575,369,0.49,9,buy
3/05,2303,元富,0039004200300030,203,690,-487,0.64,9,sell
3/05,2303,港商野村,1560,562,228,334,0.44,10,buy
3/05,2303,統一,5850,71,431,-360,0.47,10,sell
3/05,2303,凱基-台北,9268,4278,3951,327,0.43,11,buy
3/05,2303,永豐金-新竹,0039004100390037,30,304,-274,0.36,11,sell
3/05,2303,港商麥格理,1360,246,0,246,0.32,12,buy
3/05,2303,國泰證券,8880,46,276,-230,0.3,12,sell
3/05,2303,元大-敦化,9833,212,10,202,0.27,13,buy
3/05,2303,國泰-板橋,003800380038004b,122,349,-227,0.3,13,sell
3/05,2303,富邦-仁愛,9676,281,90,191,0.25,14,buy
3/05,2303,臺銀,1040,38,242,-204,0.27,14,sell
3/05,2303,康和,8450,210,31,179,0.24,15,buy
3/05,2303,富邦-新竹,9647,50,237,-187,0.25,15,sell
3/05,3711,台灣摩根士丹利,1470,7198,3103,4095,12.1,1,buy
3/05,3711,美商高盛,1480,1513,4676,-3163,9.34,1,sell
3/05,3711,富邦證券,9600,1901,162,1739,5.14,2,buy
3/05,3711,摩根大通,8440,926,3851,-2925,8.64,2,sell
3/05,3711,永豐金-匯立,0039004100380031,2485,1481,1004,2.97,3,buy
3/05,3711,新加坡商瑞銀,1650,892,2121,-1229,3.63,3,sell
3/05,3711,兆豐證券,7000,969,5,964,2.85,4,buy
3/05,3711,凱基-台北,9268,1601,2442,-841,2.48,4,sell
3/05,3711,元富,0039004200300030,923,144,779,2.3,5,buy
3/05,3711,港商野村,1560,322,1111,-789,2.33,5,sell
3/05,3711,群益金鼎,9100,832,137,695,2.05,6,buy
3/05,3711,永豐金證券,0039004100300030,856,1295,-439,1.3,6,sell
3/05,3711,統一,5850,578,67,511,1.51,7,buy
3/05,3711,台新證券,8150,250,641,-391,1.15,7,sell
3/05,3711,花旗環球,1590,2154,1846,308,0.91,8,buy
3/05,3711,大和國泰,8890,0,304,-304,0.9,8,sell
3/05,3711,國票-敦北法人,0037003700390063,393,117,276,0.82,9,buy
3/05,3711,凱基,9200,282,546,-264,0.78,9,sell
3/05,3711,香港上海匯豐,8960,246,0,246,0.73,10,buy
3/05,3711,法銀巴黎,8900,9,257,-248,0.73,10,sell
3/05,3711,玉山證券,8840,181,37,144,0.43,11,buy
3/05,3711,富邦-竹北,9624,6,125,-119,0.35,11,sell
3/05,3711,中國信託,6160,158,36,122,0.36,12,buy
3/05,3711,合庫-桃園,0031003000320045,3,66,-63,0.19,12,sell
3/05,3711,華南永昌,9300,120,14,106,0.31,13,buy
3/05,3711,台新-建北,8151,6,57,-51,0.15,13,sell
3/05,3711,群益金鼎-大甲,0039003100380067,105,0,105,0.31,14,buy
3/05,3711,玉山-台中,0038003800340042,25,66,-41,0.12,14,sell
3/05,3711,美林,1440,1739,1646,93,0.27,15,buy
3/05,3711,群益金鼎-古亭,0039003100380043,5,44,-39,0.12,15,sell
3/05,2603,台灣摩根士丹利,1470,4011,1866,2145,5.32,1,buy
3/05,2603,元大證券,9800,2364,4323,-1959,4.86,1,sell
3/05,2603,花旗環球,1590,2019,143,1876,4.65,2,buy
3/05,2603,凱基-台北,9268,1258,2213,-955,2.37,2,sell
3/05,2603,香港上海匯豐,8960,822,13,809,2.01,3,buy
3/05,2603,台新證券,8150,247,782,-535,1.33,3,sell
3/05,2603,美林,1440,2446,1788,658,1.63,4,buy
3/05,2603,富邦證券,9600,161,583,-422,1.05,4,sell
3/05,2603,永豐金證券,0039004100300030,868,476,392,0.97,5,buy
3/05,2603,永豐金-竹科,0039004100390058,32,440,-408,1.01,5,sell
3/05,2603,(牛牛牛)亞證券,6010,331,0,331,0.82,6,buy
3/05,2603,華南永昌,9300,97,333,-236,0.59,6,sell
3/05,2603,永豐金-匯立,0039004100380031,277,0,277,0.69,7,buy
3/05,2603,新加坡商瑞銀,1650,1242,1451,-209,0.52,7,sell
3/05,2603,宏遠證券,1260,228,46,182,0.45,8,buy
3/05,2603,摩根大通,8440,958,1158,-200,0.5,8,sell
3/05,2603,美商高盛,1480,2729,2573,156,0.39,9,buy
3/05,2603,國票-九鼎,0037003700390050,8,160,-152,0.38,9,sell
3/05,2603,大昌-樹林,6461,114,13,101,0.25,10,buy
3/05,2603,富邦-公益,0039003600310046,36,161,-125,0.31,10,sell
3/05,2603,富邦-竹科,0039003600320043,127,38,89,0.22,11,buy
3/05,2603,群益金鼎-松山,9103,0,109,-109,0.27,11,sell
3/05,2603,元大-金門,003900380031004e,84,13,71,0.18,12,buy
3/05,2603,凱基-斗六,9281,3,106,-103,0.26,12,sell
3/05,2603,統一-新竹,5857,195,128,67,0.17,13,buy
3/05,2603,元大-福營,0039003800310046,39,130,-91,0.23,13,sell
3/05,2603,國泰-館前,0038003800380041,225,159,66,0.16,14,buy
3/05,2603,富邦-台北,9623,112,201,-89,0.22,14,sell
3/05,2603,港商野村,1560,262,197,65,0.16,15,buy
3/05,2603,國泰-板橋,003800380038004b,213,291,-78,0.19,15,sell
3/05,2609,台灣摩根士丹利,1470,12492,11150,1342,0.95,1,buy
3/05,2609,美商高盛,1480,4509,9070,-4561,3.24,1,sell
3/05,2609,群益金鼎-西松,9136,598,30,568,0.4,2,buy
3/05,2609,凱基-台北,9268,6149,8621,-2472,1.75,2,sell
3/05,2609,元大-莒光,003900380031004c,740,183,557,0.4,3,buy
3/05,2609,新加坡商瑞銀,1650,2615,4349,-1734,1.23,3,sell
3/05,2609,香港上海匯豐,8960,415,0,415,0.29,4,buy
3/05,2609,摩根大通,8440,735,2194,-1459,1.04,4,sell
3/05,2609,元大證券,9800,12528,12187,341,0.24,5,buy
3/05,2609,凱基-中山,9229,108,1355,-1247,0.88,5,sell
3/05,2609,元大-樹林,003900380039006a,678,342,336,0.24,6,buy
3/05,2609,美林,1440,2196,3127,-931,0.66,6,sell
3/05,2609,元大-仁愛,003900380033006a,568,247,321,0.23,7,buy
3/05,2609,永豐金證券,0039004100300030,715,1200,-485,0.34,7,sell
3/05,2609,元大-員林中山,9835,371,111,260,0.18,8,buy
3/05,2609,台新證券,8150,1056,1460,-404,0.29,8,sell
3/05,2609,元富-新莊,0039004200320038,295,44,251,0.18,9,buy
3/05,2609,富邦-三重,9677,240,623,-383,0.27,9,sell
3/05,2609,富邦-羅東,9634,365,120,245,0.17,10,buy
3/05,2609,元大-復北,9872,84,345,-261,0.19,10,sell
3/05,2609,新光,8560,1592,1361,231,0.16,11,buy
3/05,2609,中國信託-新竹,6165,120,359,-239,0.17,11,sell
3/05,2609,凱基-科園,9254,258,42,216,0.15,12,buy
3/05,2609,群益金鼎-北高雄,0039003100330052,9,237,-228,0.16,12,sell
3/05,2609,富邦-嘉義,9692,313,106,207,0.15,13,buy
3/05,2609,凱基,9200,160,384,-224,0.16,13,sell
3/05,2609,統一-新竹,5857,225,43,182,0.13,14,buy
3/05,2609,元富,0039004200300030,18,236,-218,0.15,14,sell
3/05,2609,宏遠-光隆,0031003200360069,201,27,174,0.12,15,buy
3/05,2609,群益金鼎,9100,347,535,-188,0.13,15,sell
3/05,2615,中國信託,6160,811,131,680,1.31,1,buy
3/05,2615,台灣摩根士丹利,1470,521,3207,-2686,5.16,1,sell
3/05,2615,凱基-屏東,0039003200320043,448,11,437,0.84,2,buy
3/05,2615,美林,1440,166,2267,-2101,4.03,2,sell
3/05,2615,永豐金-古亭,0039004100390064,309,22,287,0.55,3,buy
3/05,2615,美商高盛,1480,1077,1968,-891,1.71,3,sell
3/05,2615,元大-雙和,9874,287,24,263,0.51,4,buy
3/05,2615,新加坡商瑞銀,1650,489,951,-462,0.89,4,sell
3/05,2615,富邦-仁愛,9676,203,69,134,0.26,5,buy
3/05,2615,群益金鼎-土城,003900310033004e,21,421,-400,0.77,5,sell
3/05,2615,元大證券,9800,6766,6634,132,0.25,6,buy
3/05,2615,港商麥格理,1360,0,302,-302,0.58,6,sell
3/05,2615,元大-員林中山,9835,262,131,131,0.25,7,buy
3/05,2615,凱基-台北,9268,2441,2729,-288,0.55,7,sell
3/05,2615,凱基-竹北,9234,165,38,127,0.24,8,buy
3/05,2615,兆豐-南門,0037003000300067,38,258,-220,0.42,8,sell
3/05,2615,元大-新竹經國,9859,154,28,126,0.24,9,buy
3/05,2615,永豐金證券,0039004100300030,359,526,-167,0.32,9,sell
3/05,2615,富邦-七賢,003900360031004b,180,59,121,0.23,10,buy
3/05,2615,摩根大通,8440,166,332,-166,0.32,10,sell
3/05,2615,臺銀-臺中,0031003000340041,145,27,118,0.23,11,buy
3/05,2615,群益金鼎,9100,420,570,-150,0.29,11,sell
3/05,2615,永全-南崁,6451,102,0,102,0.2,12,buy
3/05,2615,凱基,9200,37,169,-132,0.25,12,sell
3/05,2615,凱基-新莊,0039003200310053,168,68,100,0.19,13,buy
3/05,2615,元富-新店,0039004200320032,28,156,-128,0.25,13,sell
3/05,2615,群益金鼎-西松,9136,109,11,98,0.19,14,buy
3/05,2615,國泰-新莊,8886,64,169,-105,0.2,14,sell
3/05,2615,合庫證券,1020,127,31,96,0.18,15,buy
3/05,2615,陽信-高雄,8713,6,102,-96,0.18,15,sell
3/05,2618,美商高盛,1480,3991,2721,1270,3.17,1,buy
3/05,2618,台灣摩根士丹利,1470,843,10067,-9224,23.01,1,sell
3/05,2618,新加坡商瑞銀,1650,1601,496,1105,2.76,2,buy
3/05,2618,永豐金證券,0039004100300030,205,5322,-5117,12.76,2,sell
3/05,2618,香港上海匯豐,8960,1035,43,992,2.47,3,buy
3/05,2618,花旗環球,1590,2140,4015,-1875,4.68,3,sell
3/05,2618,中國信託,6160,881,9,872,2.17,4,buy
3/05,2618,元大證券,9800,722,1792,-1070,2.67,4,sell
3/05,2618,摩根大通,8440,2771,1937,834,2.08,5,buy
3/05,2618,凱基-台北,9268,2022,3034,-1012,2.52,5,sell
3/05,2618,康和,8450,801,0,801,2.0,6,buy
3/05,2618,凱基,9200,34,758,-724,1.81,6,sell
3/05,2618,港商野村,1560,669,1,668,1.67,7,buy
3/05,2618,美林,1440,62,575,-513,1.28,7,sell
3/05,2618,國泰-敦南,8888,673,208,465,1.16,8,buy
3/05,2618,華南永昌,9300,97,590,-493,1.23,8,sell
3/05,2618,元大-南屯,9853,355,0,355,0.89,9,buy
3/05,2618,合庫證券,1020,60,453,-393,0.98,9,sell
3/05,2618,富邦-永和,9654,357,3,354,0.88,10,buy
