date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
3/09,2330,港商野村,1560,232,537,-305,0.33,15,sell
3/09,2317,永豐金-匯立,0039004100380031,4766,275,4491,4.81,1,buy
3/09,2317,美商高盛,1480,3437,18784,-15347,16.43,1,sell
3/09,2317,華南永昌,9300,1514,115,1399,1.5,2,buy
3/09,2317,摩根大通,8440,658,5230,-4572,4.89,2,sell
3/09,2317,國泰-敦南,8888,1784,626,1158,1.24,3,buy
3/09,2317,元富,0039004200300030,190,4560,-4370,4.68,3,sell
3/09,2317,台新證券,8150,1386,671,715,0.77,4,buy
3/09,2317,新加坡商瑞銀,1650,933,4156,-3223,3.45,4,sell
3/09,2317,中國信託,6160,524,42,482,0.52,5,buy
3/09,2317,美林,1440,1684,4776,-3092,3.31,5,sell
3/09,2317,新光,8560,784,397,387,0.41,6,buy
3/09,2317,凱基-台北,9268,1996,4455,-2459,2.63,6,sell
3/09,2317,凱基-彰化,0039003200300047,388,28,360,0.39,7,buy
3/09,2317,元大證券,9800,6547,8734,-2187,2.34,7,sell
3/09,2317,中國信託-高雄,003600310036004b,382,36,346,0.37,8,buy
3/09,2317,台灣摩根士丹利,1470,2124,4141,-2017,2.16,8,sell
3/09,2317,國泰-台中,8882,497,158,339,0.36,9,buy
3/09,2317,富邦證券,9600,221,2154,-1933,2.07,9,sell
3/09,2317,國泰-板橋,003800380038004b,416,107,309,0.33,10,buy
3/09,2317,花旗環球,1590,462,2204,-1742,1.86,10,sell
3/09,2317,中國信託-三重,6161,355,67,288,0.31,11,buy
3/09,2317,大和國泰,8890,0,1607,-1607,1.72,11,sell
3/09,2317,富邦-頭份,0039003600320050,308,54,254,0.27,12,buy
3/09,2317,港商野村,1560,446,1601,-1155,1.24,12,sell
3/09,2317,法銀巴黎,8900,333,81,252,0.27,13,buy
3/09,2317,統一,5850,267,876,-609,0.65,13,sell
3/09,2317,兆豐-來福,0037003000300043,287,43,244,0.26,14,buy
3/09,2317,香港上海匯豐,8960,3,399,-396,0.42,14,sell
3/09,2317,富邦-建國,9658,283,66,217,0.23,15,buy
3/09,2317,福邦證券,6480,12,374,-362,0.39,15,sell
3/09,2454,摩根大通,8440,1258,513,745,5.97,1,buy
3/09,2454,台灣摩根士丹利,1470,465,1579,-1114,8.93,1,sell
3/09,2454,統一,5850,431,70,361,2.89,2,buy
3/09,2454,美林,1440,82,904,-822,6.59,2,sell
3/09,2454,富邦證券,9600,351,13,338,2.71,3,buy
3/09,2454,美商高盛,1480,792,1449,-657,5.27,3,sell
3/09,2454,兆豐證券,7000,166,9,157,1.26,4,buy
3/09,2454,元富,0039004200300030,84,700,-616,4.94,4,sell
3/09,2454,香港上海匯豐,8960,237,82,155,1.24,5,buy
3/09,2454,永豐金證券,0039004100300030,172,460,-288,2.31,5,sell
3/09,2454,永豐金-匯立,0039004100380031,318,164,154,1.23,6,buy
3/09,2454,新加坡商瑞銀,1650,1168,1388,-220,1.76,6,sell
3/09,2454,群益金鼎,9100,131,20,111,0.89,7,buy
3/09,2454,花旗環球,1590,126,306,-180,1.44,7,sell
3/09,2454,國泰證券,8880,106,7,99,0.79,8,buy
3/09,2454,凱基-台北,9268,405,488,-83,0.67,8,sell
3/09,2454,港商野村,1560,303,212,91,0.73,9,buy
3/09,2454,元大-館前,003900380034004b,13,67,-54,0.43,9,sell
3/09,2454,中國信託,6160,96,17,79,0.63,10,buy
3/09,2454,(牛牛牛)亞證券,6010,0,50,-50,0.4,10,sell
3/09,2454,國泰-敦南,8888,146,73,73,0.59,11,buy
3/09,2454,亞東-新竹,2184,3,51,-48,0.38,11,sell
3/09,2454,臺銀,1040,67,4,63,0.5,12,buy
3/09,2454,兆豐-台中,7003,3,40,-37,0.3,12,sell
3/09,2454,凱基,9200,224,168,56,0.45,13,buy
3/09,2454,國票-安和,003700370039005a,8,39,-31,0.25,13,sell
3/09,2454,富邦-中壢,9636,51,2,49,0.39,14,buy
3/09,2454,合庫-高雄,1023,20,49,-29,0.23,14,sell
3/09,2454,國泰-板橋,003800380038004b,59,24,35,0.28,15,buy
3/09,2454,凱基-竹科,9272,7,33,-26,0.21,15,sell
3/09,2308,新加坡商瑞銀,1650,2644,763,1881,8.08,1,buy
3/09,2308,永豐金證券,0039004100300030,148,2308,-2160,9.27,1,sell
3/09,2308,香港上海匯豐,8960,670,15,655,2.81,2,buy
3/09,2308,元富,0039004200300030,28,1088,-1060,4.55,2,sell
3/09,2308,美商高盛,1480,2277,1657,620,2.66,3,buy
3/09,2308,凱基,9200,587,1346,-759,3.26,3,sell
3/09,2308,花旗環球,1590,757,206,551,2.37,4,buy
3/09,2308,永豐金-豐原,0039004100390051,3,741,-738,3.17,4,sell
3/09,2308,美林,1440,790,463,327,1.4,5,buy
3/09,2308,富邦證券,9600,137,630,-493,2.12,5,sell
3/09,2308,摩根大通,8440,1639,1341,298,1.28,6,buy
3/09,2308,台灣摩根士丹利,1470,999,1461,-462,1.98,6,sell
3/09,2308,永豐金-匯立,0039004100380031,240,54,186,0.8,7,buy
3/09,2308,凱基-台北,9268,625,1053,-428,1.84,7,sell
3/09,2308,中國信託,6160,168,15,153,0.66,8,buy
3/09,2308,統一,5850,789,1157,-368,1.58,8,sell
3/09,2308,國泰-敦南,8888,266,145,121,0.52,9,buy
3/09,2308,港商野村,1560,247,567,-320,1.37,9,sell
3/09,2308,福邦證券,6480,89,12,77,0.33,10,buy
3/09,2308,國票證券,7790,3,261,-258,1.11,10,sell
3/09,2308,中國信託-永康,6163,79,2,77,0.33,11,buy
3/09,2308,國泰證券,8880,541,789,-248,1.06,11,sell
3/09,2308,永豐金-板新,003900410039004a,80,7,73,0.31,12,buy
3/09,2308,群益金鼎,9100,47,286,-239,1.03,12,sell
3/09,2308,玉山證券,8840,83,15,68,0.29,13,buy
3/09,2308,元大證券,9800,1271,1453,-182,0.78,13,sell
3/09,2308,國票-安和,003700370039005a,64,6,58,0.25,14,buy
3/09,2308,兆豐證券,7000,17,175,-158,0.68,14,sell
3/09,2308,富邦-建國,9658,58,6,52,0.22,15,buy
3/09,2308,凱基-市政,9239,8,166,-158,0.68,15,sell
3/09,2382,元大證券,9800,3519,1681,1838,9.98,1,buy
3/09,2382,台灣摩根士丹利,1470,133,1778,-1645,8.93,1,sell
3/09,2382,凱基,9200,705,168,537,2.92,2,buy
3/09,2382,美商高盛,1480,976,2221,-1245,6.76,2,sell
3/09,2382,港商野村,1560,383,0,383,2.08,3,buy
3/09,2382,新加坡商瑞銀,1650,776,1952,-1176,6.38,3,sell
3/09,2382,花旗環球,1590,523,199,324,1.76,4,buy
3/09,2382,凱基-台北,9268,426,1188,-762,4.14,4,sell
3/09,2382,國泰證券,8880,306,10,296,1.61,5,buy
3/09,2382,元大-斗信,9884,9,684,-675,3.66,5,sell
3/09,2382,元富,0039004200300030,300,41,259,1.41,6,buy
3/09,2382,摩根大通,8440,448,801,-353,1.92,6,sell
3/09,2382,福邦證券,6480,255,0,255,1.38,7,buy
3/09,2382,康和,8450,0,251,-251,1.36,7,sell
3/09,2382,港商麥格理,1360,247,51,196,1.06,8,buy
3/09,2382,土銀-台南,1032,1,100,-99,0.54,8,sell
3/09,2382,臺銀,1040,187,25,162,0.88,9,buy
3/09,2382,凱基-大直,9218,1,100,-99,0.54,9,sell
3/09,2382,彰銀,1230,163,4,159,0.86,10,buy
3/09,2382,富邦-頭份,0039003600320050,4,99,-95,0.52,10,sell
3/09,2382,富邦-台北,9623,138,17,121,0.66,11,buy
3/09,2382,兆豐-忠孝,0037003000300061,10,103,-93,0.5,11,sell
3/09,2382,永豐金-匯立,0039004100380031,100,0,100,0.54,12,buy
3/09,2382,凱基-高美館,9215,71,161,-90,0.49,12,sell
3/09,2382,元大-和平,9863,97,5,92,0.5,13,buy
3/09,2382,凱基-士林,9238,142,225,-83,0.45,13,sell
3/09,2382,華南永昌-斗六,9327,86,0,86,0.47,14,buy
3/09,2382,台新-台中,0038003100350042,25,106,-81,0.44,14,sell
3/09,2382,元大-忠孝,9871,84,3,81,0.44,15,buy
3/09,2382,法銀巴黎,8900,12,89,-77,0.42,15,sell
3/09,2891,美林,1440,14203,2952,11251,16.12,1,buy
3/09,2891,台灣摩根士丹利,1470,3516,14079,-10563,15.13,1,sell
3/09,2891,群益金鼎,9100,8506,1211,7295,10.45,2,buy
3/09,2891,摩根大通,8440,1847,5203,-3356,4.81,2,sell
3/09,2891,永豐金證券,0039004100300030,4418,1420,2998,4.3,3,buy
3/09,2891,華南永昌-敦南,9347,4,2150,-2146,3.07,3,sell
3/09,2891,中國信託-永康,6163,1923,21,1902,2.73,4,buy
3/09,2891,華南永昌,9300,25,2028,-2003,2.87,4,sell
3/09,2891,兆豐證券,7000,1484,450,1034,1.48,5,buy
3/09,2891,富邦-陽明,9604,23,1921,-1898,2.72,5,sell
3/09,2891,新加坡商瑞銀,1650,4756,4037,719,1.03,6,buy
3/09,2891,華南永昌-高雄,9303,7,1892,-1885,2.7,6,sell
3/09,2891,臺銀,1040,717,7,710,1.02,7,buy
3/09,2891,統一,5850,28,1712,-1684,2.41,7,sell
3/09,2891,國泰-板橋,003800380038004b,569,43,526,0.75,8,buy
3/09,2891,花旗環球,1590,308,1315,-1007,1.44,8,sell
3/09,2891,永豐金-鳳山,0039004100360031,521,0,521,0.75,9,buy
3/09,2891,港商野村,1560,5,731,-726,1.04,9,sell
3/09,2891,凱基-台北,9268,3165,2777,388,0.56,10,buy
3/09,2891,法銀巴黎,8900,81,624,-543,0.78,10,sell
3/09,2891,台新證券,8150,644,260,384,0.55,11,buy
3/09,2891,合庫證券,1020,9,491,-482,0.69,11,sell
3/09,2891,元大證券,9800,7098,6719,379,0.54,12,buy
3/09,2891,第一金,5380,15,450,-435,0.62,12,sell
3/09,2891,大和國泰,8890,820,450,370,0.53,13,buy
3/09,2891,玉山-雙和,8841,4,341,-337,0.48,13,sell
3/09,2891,凱基,9200,3628,3288,340,0.49,14,buy
3/09,2891,中國信託,6160,110,423,-313,0.45,14,sell
3/09,2891,元富,0039004200300030,917,606,311,0.45,15,buy
3/09,2891,第一金-光復,0035003300380043,5,250,-245,0.35,15,sell
3/09,2881,港商野村,1560,3780,66,3714,8.88,1,buy
3/09,2881,台灣摩根士丹利,1470,1830,6842,-5012,11.98,1,sell
3/09,2881,富邦證券,9600,3095,5,3090,7.39,2,buy
3/09,2881,元富,0039004200300030,10,3922,-3912,9.35,2,sell
3/09,2881,凱基-台北,9268,3063,2059,1004,2.4,3,buy
3/09,2881,新加坡商瑞銀,1650,3376,6901,-3525,8.42,3,sell
3/09,2881,玉山證券,8840,406,18,388,0.93,4,buy
3/09,2881,摩根大通,8440,770,2015,-1245,2.98,4,sell
3/09,2881,元大-天母,0039003800310049,333,12,321,0.77,5,buy
3/09,2881,元大證券,9800,3173,3951,-778,1.86,5,sell
3/09,2881,元大-北屯,0039003800390064,317,31,286,0.68,6,buy
3/09,2881,美商高盛,1480,856,1424,-568,1.36,6,sell
3/09,2881,永豐金證券,0039004100300030,1059,787,272,0.65,7,buy
3/09,2881,美林,1440,2304,2801,-497,1.19,7,sell
3/09,2881,國泰-敦南,8888,351,89,262,0.63,8,buy
3/09,2881,花旗環球,1590,442,901,-459,1.1,8,sell
3/09,2881,富邦-仁愛,9676,258,36,222,0.53,9,buy
3/09,2881,元大-台北,0039003800300068,28,402,-374,0.89,9,sell
3/09,2881,永豐金-萬盛,0039004100390032,157,1,156,0.37,10,buy
3/09,2881,兆豐-城中,0037003000300057,355,627,-272,0.65,10,sell
3/09,2881,新光,8560,231,76,155,0.37,11,buy
3/09,2881,臺銀-高雄,0031003000340043,33,267,-234,0.56,11,sell
3/09,2881,富邦-建國,9658,186,48,138,0.33,12,buy
3/09,2881,康和-永和,0038003400350042,4,190,-186,0.44,12,sell
3/09,2881,富邦-陽明,9604,135,14,121,0.29,13,buy
3/09,2881,群益金鼎,9100,82,259,-177,0.42,13,sell
3/09,2881,元大-鳳山,003900380033005a,122,2,120,0.29,14,buy
3/09,2881,法銀巴黎,8900,107,274,-167,0.4,14,sell
3/09,2881,台新證券,8150,146,32,114,0.27,15,buy
3/09,2881,元大-蘆洲,9857,28,157,-129,0.31,15,sell
3/09,2882,新加坡商瑞銀,1650,4363,2484,1879,4.37,1,buy
3/09,2882,台灣摩根士丹利,1470,1229,5499,-4270,9.94,1,sell
3/09,2882,富邦證券,9600,1547,38,1509,3.51,2,buy
3/09,2882,統一,5850,13,3043,-3030,7.05,2,sell
3/09,2882,美商高盛,1480,2727,1605,1122,2.61,3,buy
3/09,2882,國票-敦北法人,0037003700390063,1,3000,-2999,6.98,3,sell
3/09,2882,美林,1440,2205,1242,963,2.24,4,buy
3/09,2882,凱基-台北,9268,1408,2950,-1542,3.59,4,sell
3/09,2882,臺銀,1040,470,2,468,1.09,5,buy
3/09,2882,群益金鼎,9100,142,1643,-1501,3.49,5,sell
3/09,2882,國泰-敦南,8888,555,132,423,0.98,6,buy
3/09,2882,摩根大通,8440,2178,3420,-1242,2.89,6,sell
3/09,2882,國泰證券,8880,416,1,415,0.97,7,buy
3/09,2882,花旗環球,1590,159,783,-624,1.45,7,sell
3/09,2882,臺銀-臺中,0031003000340041,334,14,320,0.75,8,buy
3/09,2882,港商野村,1560,1013,1294,-281,0.65,8,sell
3/09,2882,統一-平鎮,0035003800350067,302,0,302,0.7,9,buy
3/09,2882,港商麥格理,1360,0,96,-96,0.22,9,sell
3/09,2882,玉山證券,8840,257,19,238,0.55,10,buy
3/09,2882,元大證券,9800,6819,6907,-88,0.2,10,sell
3/09,2882,華南永昌-古亭,9309,209,0,209,0.49,11,buy
3/09,2882,香港上海匯豐,8960,0,55,-55,0.13,11,sell
3/09,2882,台新證券,8150,211,30,181,0.42,12,buy
3/09,2882,合庫-自強,0031003000320043,14,66,-52,0.12,12,sell
3/09,2882,元大-木柵,003900380033004d,322,150,172,0.4,13,buy
3/09,2882,元大-金華,9878,8,59,-51,0.12,13,sell
3/09,2882,國泰-館前,0038003800380041,185,30,155,0.36,14,buy
3/09,2882,永豐金-板盛,0039004100390059,8,57,-49,0.11,14,sell
3/09,2882,國泰-台中,8882,148,21,127,0.3,15,buy
3/09,2882,永豐金-古亭,0039004100390064,163,203,-40,0.09,15,sell
3/09,2303,美商高盛,1480,17708,8011,9697,8.62,1,buy
3/09,2303,台灣摩根士丹利,1470,1693,16457,-14764,13.12,1,sell
3/09,2303,摩根大通,8440,14996,6068,8928,7.94,2,buy
3/09,2303,美林,1440,1180,14451,-13271,11.8,2,sell
3/09,2303,元大證券,9800,15112,8799,6313,5.61,3,buy
3/09,2303,富邦證券,9600,510,6096,-5586,4.97,3,sell
3/09,2303,新加坡商瑞銀,1650,6315,983,5332,4.74,4,buy
3/09,2303,港商野村,1560,70,2286,-2216,1.97,4,sell
3/09,2303,永豐金-匯立,0039004100380031,3368,0,3368,2.99,5,buy
3/09,2303,凱基-台北,9268,6883,9030,-2147,1.91,5,sell
3/09,2303,元富-基隆,0039004200320053,2303,11,2292,2.04,6,buy
3/09,2303,第一金-華江,0035003300380057,36,1425,-1389,1.23,6,sell
3/09,2303,凱基,9200,3485,2256,1229,1.09,7,buy
3/09,2303,兆豐證券,7000,67,1373,-1306,1.16,7,sell
3/09,2303,永豐金-敦南,0039004100380046,1197,28,1169,1.04,8,buy
3/09,2303,法銀巴黎,8900,214,1312,-1098,0.98,8,sell
3/09,2303,國票-台中,0037003700390076,884,3,881,0.78,9,buy
3/09,2303,中國信託,6160,124,1119,-995,0.88,9,sell
3/09,2303,永豐金證券,0039004100300030,3263,2409,854,0.76,10,buy
3/09,2303,國泰-館前,0038003800380041,146,1050,-904,0.8,10,sell
3/09,2303,元大-內湖民權,9867,536,18,518,0.46,11,buy
3/09,2303,群益金鼎,9100,703,1134,-431,0.38,11,sell
3/09,2303,凱基-中港,9202,315,12,303,0.27,12,buy
3/09,2303,元富,0039004200300030,14,400,-386,0.34,12,sell
3/09,2303,國票-中港,003700370039006d,309,20,289,0.26,13,buy
3/09,2303,統一,5850,144,476,-332,0.3,13,sell
3/09,2303,凱基-市政,9239,297,8,289,0.26,14,buy
3/09,2303,元大-南京,9862,59,343,-284,0.25,14,sell
3/09,2303,花旗環球,1590,1045,811,234,0.21,15,buy
3/09,2303,凱基-站前,0039003200300046,42,296,-254,0.23,15,sell
3/09,3711,新加坡商瑞銀,1650,4009,272,3737,12.7,1,buy
3/09,3711,永豐金-匯立,0039004100380031,0,3811,-3811,12.95,1,sell
3/09,3711,美商高盛,1480,2716,1046,1670,5.67,2,buy
3/09,3711,中國信託,6160,119,2023,-1904,6.47,2,sell
3/09,3711,元大證券,9800,2710,1508,1202,4.08,3,buy
3/09,3711,港商麥格理,1360,289,2017,-1728,5.87,3,sell
3/09,3711,凱基-台北,9268,2164,1387,777,2.64,4,buy
3/09,3711,美林,1440,718,1601,-883,3.0,4,sell
3/09,3711,香港上海匯豐,8960,388,38,350,1.19,5,buy
3/09,3711,大和國泰,8890,4,528,-524,1.78,5,sell
3/09,3711,摩根大通,8440,3543,3216,327,1.11,6,buy
3/09,3711,群益金鼎,9100,93,576,-483,1.64,6,sell
3/09,3711,彰銀,1230,278,1,277,0.94,7,buy
3/09,3711,凱基,9200,236,668,-432,1.47,7,sell
3/09,3711,兆豐證券,7000,290,31,259,0.88,8,buy
3/09,3711,花旗環球,1590,314,737,-423,1.44,8,sell
3/09,3711,中國信託-永康,6163,208,8,200,0.68,9,buy
3/09,3711,(牛牛牛)亞證券,6010,0,350,-350,1.19,9,sell
3/09,3711,富邦-虎尾,9697,203,26,177,0.6,10,buy
3/09,3711,國票-敦北法人,0037003700390063,5,353,-348,1.18,10,sell
3/09,3711,國泰證券,8880,202,44,158,0.54,11,buy
3/09,3711,元富,0039004200300030,330,507,-177,0.6,11,sell
3/09,3711,統一,5850,446,341,105,0.36,12,buy
3/09,3711,宏遠證券,1260,2,176,-174,0.59,12,sell
3/09,3711,臺銀,1040,116,25,91,0.31,13,buy
3/09,3711,元大-忠孝,9871,8,115,-107,0.36,13,sell
3/09,3711,國泰-敦南,8888,219,134,85,0.29,14,buy
3/09,3711,台灣摩根士丹利,1470,2037,2135,-98,0.33,14,sell
3/09,3711,福邦證券,6480,70,0,70,0.24,15,buy
3/09,3711,港商野村,1560,94,176,-82,0.28,15,sell
3/09,2603,康和,8450,2207,15,2192,4.5,1,buy
3/09,2603,兆豐-中壢,0037003000300062,8,2100,-2092,4.3,1,sell
3/09,2603,元大-松江,9801,815,33,782,1.61,2,buy
3/09,2603,美林,1440,888,2786,-1898,3.9,2,sell
3/09,2603,台灣摩根士丹利,1470,3363,2723,640,1.32,3,buy
3/09,2603,摩根大通,8440,613,1483,-870,1.79,3,sell
3/09,2603,富邦證券,9600,693,171,522,1.07,4,buy
3/09,2603,永豐金證券,0039004100300030,594,1191,-597,1.23,4,sell
3/09,2603,大和國泰,8890,500,0,500,1.03,5,buy
3/09,2603,中國信託,6160,149,671,-522,1.07,5,sell
3/09,2603,凱基,9200,982,514,468,0.96,6,buy
3/09,2603,凱基-台北,9268,1398,1919,-521,1.07,6,sell
3/09,2603,元大證券,9800,5861,5423,438,0.9,7,buy
3/09,2603,美商高盛,1480,1574,2016,-442,0.91,7,sell
3/09,2603,新加坡商瑞銀,1650,677,284,393,0.81,8,buy
3/09,2603,香港上海匯豐,8960,0,284,-284,0.58,8,sell
3/09,2603,統一,5850,391,106,285,0.59,9,buy
3/09,2603,永豐金-匯立,0039004100380031,0,270,-270,0.55,9,sell
3/09,2603,元大-善化,0039003800310079,257,43,214,0.44,10,buy
3/09,2603,永豐金-敦南,0039004100380046,42,223,-181,0.37,10,sell
3/09,2603,第一金,5380,221,24,197,0.4,11,buy
3/09,2603,港商野村,1560,730,862,-132,0.27,11,sell
3/09,2603,第一金-桃園,5385,225,50,175,0.36,12,buy
3/09,2603,國票-博愛,003700370039007a,7,136,-129,0.27,12,sell
3/09,2603,玉山-高雄,8843,209,72,137,0.28,13,buy
3/09,2603,法銀巴黎,8900,43,164,-121,0.25,13,sell
3/09,2603,新光,8560,503,371,132,0.27,14,buy
3/09,2603,台新-建北,8151,69,173,-104,0.21,14,sell
3/09,2603,元富-文心,003900420032007a,102,2,100,0.21,15,buy
3/09,2603,富邦-員林,9672,16,111,-95,0.2,15,sell
3/09,2609,富邦-台北,9623,2935,288,2647,1.59,1,buy
3/09,2609,美商高盛,1480,5070,11660,-6590,3.96,1,sell
3/09,2609,元大-和平,9863,2237,271,1966,1.18,2,buy
3/09,2609,美林,1440,836,4517,-3681,2.21,2,sell
3/09,2609,康和,8450,1821,34,1787,1.07,3,buy
3/09,2609,凱基-台北,9268,7976,11178,-3202,1.92,3,sell
3/09,2609,富邦證券,9600,1380,240,1140,0.68,4,buy
3/09,2609,台灣摩根士丹利,1470,8249,10362,-2113,1.27,4,sell
3/09,2609,新加坡商瑞銀,1650,3733,2598,1135,0.68,5,buy
3/09,2609,花旗環球,1590,549,1606,-1057,0.63,5,sell
3/09,2609,元大-松江,9801,879,74,805,0.48,6,buy
3/09,2609,港商野村,1560,29,630,-601,0.36,6,sell
3/09,2609,國泰-敦南,8888,6299,5516,783,0.47,7,buy
3/09,2609,香港上海匯豐,8960,0,474,-474,0.28,7,sell
3/09,2609,元大-南海,0039003800300052,364,15,349,0.21,8,buy
3/09,2609,元大-三峽,0039003800310041,58,368,-310,0.19,8,sell
3/09,2609,台新證券,8150,1219,901,318,0.19,9,buy
3/09,2609,元大-樹林,003900380039006a,291,564,-273,0.16,9,sell
3/09,2609,凱基,9200,1106,800,306,0.18,10,buy
3/09,2609,富邦-羅東,9634,167,399,-232,0.14,10,sell
3/09,2609,統一,5850,620,328,292,0.18,11,buy
3/09,2609,大昌,6460,269,488,-219,0.13,11,sell
3/09,2609,元大-竹科,003900380030004b,456,180,276,0.17,12,buy
3/09,2609,華南永昌-潮州,9328,76,268,-192,0.12,12,sell
3/09,2609,凱基-文心,9297,343,79,264,0.16,13,buy
3/09,2609,元大-太平,0039003800310051,140,331,-191,0.11,13,sell
3/09,2609,兆豐-南門,0037003000300067,685,449,236,0.14,14,buy
3/09,2609,元大-潮州,003900380031005a,69,233,-164,0.1,14,sell
3/09,2609,永豐金-古亭,0039004100390064,265,32,233,0.14,15,buy
3/09,2609,玉山-景美,8849,52,207,-155,0.09,15,sell
3/09,2615,美林,1440,2709,395,2314,3.08,1,buy
3/09,2615,美商高盛,1480,3228,5405,-2177,2.89,1,sell
3/09,2615,康和,8450,1852,3,1849,2.46,2,buy
3/09,2615,台灣摩根士丹利,1470,2188,3998,-1810,2.41,2,sell
3/09,2615,元大-和平,9863,1083,99,984,1.31,3,buy
3/09,2615,第一金-桃園,5385,139,514,-375,0.5,3,sell
3/09,2615,新加坡商瑞銀,1650,1159,210,949,1.26,4,buy
3/09,2615,港商麥格理,1360,0,328,-328,0.44,4,sell
3/09,2615,花旗環球,1590,768,143,625,0.83,5,buy
3/09,2615,凱基-台北,9268,4986,5227,-241,0.32,5,sell
3/09,2615,富邦證券,9600,762,250,512,0.68,6,buy
3/09,2615,凱基-城中,9227,34,231,-197,0.26,6,sell
3/09,2615,凱基,9200,472,74,398,0.53,7,buy
3/09,2615,陽信,8710,8,141,-133,0.18,7,sell
3/09,2615,元大-斗六,0039003800300043,280,61,219,0.29,8,buy
3/09,2615,摩根大通,8440,360,489,-129,0.17,8,sell
3/09,2615,台新-高雄,0038003100350041,413,246,167,0.22,9,buy
3/09,2615,兆豐-北高雄,0037003000300049,60,179,-119,0.16,9,sell
3/09,2615,中國信託,6160,559,411,148,0.2,10,buy
3/09,2615,群益金鼎-高盛,9105,67,175,-108,0.14,10,sell
3/09,2615,元大證券,9800,9007,8865,142,0.19,11,buy
3/09,2615,統一-三重,003500380035004a,37,142,-105,0.14,11,sell
3/09,2615,兆豐-台中,7003,185,44,141,0.19,12,buy
3/09,2615,合庫證券,1020,264,368,-104,0.14,12,sell
3/09,2615,台新證券,8150,743,616,127,0.17,13,buy
3/09,2615,元大-三峽,0039003800310041,11,112,-101,0.13,13,sell
3/09,2615,群益金鼎-中山,0039003100380048,117,8,109,0.14,14,buy
3/09,2615,法銀巴黎,8900,11,108,-97,0.13,14,sell
3/09,2615,元大-松江,9801,123,21,102,0.14,15,buy
3/09,2615,凱基-彰化,0039003200300047,88,184,-96,0.13,15,sell
3/09,2618,美林,1440,2950,562,2388,3.49,1,buy
3/09,2618,台灣摩根士丹利,1470,507,18448,-17941,26.2,1,sell
3/09,2618,摩根大通,8440,3564,1474,2090,3.05,2,buy
3/09,2618,元大證券,9800,5851,8766,-2915,4.26,2,sell
3/09,2618,玉山證券,8840,1996,23,1973,2.88,3,buy
3/09,2618,元富,0039004200300030,317,3006,-2689,3.93,3,sell
3/09,2618,新加坡商瑞銀,1650,2326,631,1695,2.48,4,buy
3/09,2618,富邦證券,9600,82,2047,-1965,2.87,4,sell
3/09,2618,凱基-台南,9211,1269,12,1257,1.84,5,buy
3/09,2618,花旗環球,1590,43,1668,-1625,2.37,5,sell
3/09,2618,國泰-板橋,003800380038004b,940,58,882,1.29,6,buy
3/09,2618,美商高盛,1480,4013,5604,-1591,2.32,6,sell
3/09,2618,國泰-敦南,8888,1043,189,854,1.25,7,buy
3/09,2618,永豐金證券,0039004100300030,867,2352,-1485,2.17,7,sell
3/09,2618,元大-新盛,9869,823,16,807,1.18,8,buy
3/09,2618,國泰證券,8880,5,1310,-1305,1.91,8,sell
3/09,2618,凱基-台北,9268,5745,4948,797,1.16,9,buy
3/09,2618,法銀巴黎,8900,3,1030,-1027,1.5,9,sell
3/09,2618,群益金鼎,9100,1253,475,778,1.14,10,buy
