date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
2/26,2308,富邦-台北,9623,207,24,183,1.06,6,buy
2/26,2308,美商高盛,1480,1435,1567,-132,0.76,6,sell
2/26,2308,花旗環球,1590,560,442,118,0.68,7,buy
2/26,2308,永豐金-匯立,0039004100380031,41,164,-123,0.71,7,sell
2/26,2308,土銀,1030,81,2,79,0.46,8,buy
2/26,2308,台灣摩根士丹利,1470,1210,1287,-77,0.45,8,sell
2/26,2308,法銀巴黎,8900,231,152,79,0.46,9,buy
2/26,2308,統一,5850,27,102,-75,0.43,9,sell
2/26,2308,元大-復北,9872,68,1,67,0.39,10,buy
2/26,2308,國泰證券,8880,21,71,-50,0.29,10,sell
2/26,2308,凱基-台北,9268,834,778,56,0.32,11,buy
2/26,2308,美好-中壢,5266,1,42,-41,0.24,11,sell
2/26,2308,國泰-敦南,8888,154,110,44,0.25,12,buy
2/26,2308,兆豐-高雄,003700300030005a,2,36,-34,0.2,12,sell
2/26,2308,元富-台南,0039004200320039,41,1,40,0.23,13,buy
2/26,2308,群益金鼎-敦南,9101,2,29,-27,0.16,13,sell
2/26,2308,統一-城中,5854,41,2,39,0.23,14,buy
2/26,2308,國票-敦北法人,0037003700390063,9,34,-25,0.14,14,sell
2/26,2308,凱基-士林,9238,27,2,25,0.14,15,buy
2/26,2308,台中銀-台北,6115,0,22,-22,0.13,15,sell
2/26,2382,港商麥格理,1360,1526,2,1524,6.14,1,buy
2/26,2382,凱基-台北,9268,829,2503,-1674,6.74,1,sell
2/26,2382,花旗環球,1590,805,21,784,3.16,2,buy
2/26,2382,美林,1440,1054,2452,-1398,5.63,2,sell
2/26,2382,永豐金證券,0039004100300030,592,170,422,1.7,3,buy
2/26,2382,凱基-中山,9229,7,898,-891,3.59,3,sell
2/26,2382,大和國泰,8890,352,0,352,1.42,4,buy
2/26,2382,美商高盛,1480,1484,2361,-877,3.53,4,sell
2/26,2382,香港上海匯豐,8960,281,47,234,0.94,5,buy
2/26,2382,元大證券,9800,727,1338,-611,2.46,5,sell
2/26,2382,中國信託,6160,264,47,217,0.87,6,buy
2/26,2382,台灣摩根士丹利,1470,1432,2025,-593,2.39,6,sell
2/26,2382,國票-敦北法人,0037003700390063,221,9,212,0.85,7,buy
2/26,2382,元富,0039004200300030,12,536,-524,2.11,7,sell
2/26,2382,富邦-台北,9623,207,24,183,0.74,8,buy
2/26,2382,新加坡商瑞銀,1650,3204,3578,-374,1.51,8,sell
2/26,2382,新光,8560,239,84,155,0.62,9,buy
2/26,2382,元大-復北,9872,14,306,-292,1.18,9,sell
2/26,2382,中國信託-忠孝,6162,150,22,128,0.52,10,buy
2/26,2382,凱基-站前,0039003200300046,39,328,-289,1.16,10,sell
2/26,2382,臺銀,1040,132,5,127,0.51,11,buy
2/26,2382,統一,5850,11,277,-266,1.07,11,sell
2/26,2382,永豐金-新莊,0039004100390048,129,9,120,0.48,12,buy
2/26,2382,港商野村,1560,28,230,-202,0.81,12,sell
2/26,2382,富邦-南京,0039003600310043,120,3,117,0.47,13,buy
2/26,2382,元大-館前,003900380034004b,9,204,-195,0.79,13,sell
2/26,2382,合庫證券,1020,131,19,112,0.45,14,buy
2/26,2382,群益金鼎-台南,9185,1,131,-130,0.52,14,sell
2/26,2382,元大-內湖,003900380039004e,112,12,100,0.4,15,buy
2/26,2382,統一-士林,003500380035004d,21,149,-128,0.52,15,sell
2/26,2891,花旗環球,1590,25082,244,24838,24.98,1,buy
2/26,2891,新加坡商瑞銀,1650,6972,22441,-15469,15.56,1,sell
2/26,2891,中國信託,6160,10633,351,10282,10.34,2,buy
2/26,2891,富邦證券,9600,1908,8518,-6610,6.65,2,sell
2/26,2891,港商麥格理,1360,9982,1011,8971,9.02,3,buy
2/26,2891,美林,1440,3338,8563,-5225,5.25,3,sell
2/26,2891,美商高盛,1480,10761,7821,2940,2.96,4,buy
2/26,2891,凱基-台北,9268,4250,7183,-2933,2.95,4,sell
2/26,2891,群益金鼎,9100,1895,118,1777,1.79,5,buy
2/26,2891,台灣摩根士丹利,1470,2877,5068,-2191,2.2,5,sell
2/26,2891,摩根大通,8440,5345,3827,1518,1.53,6,buy
2/26,2891,華南永昌-敦南,9347,102,1491,-1389,1.4,6,sell
2/26,2891,港商野村,1560,779,135,644,0.65,7,buy
2/26,2891,第一金-中山,5389,0,817,-817,0.82,7,sell
2/26,2891,臺銀,1040,689,97,592,0.6,8,buy
2/26,2891,元大證券,9800,5024,5712,-688,0.69,8,sell
2/26,2891,第一金,5380,368,2,366,0.37,9,buy
2/26,2891,凱基,9200,634,1319,-685,0.69,9,sell
2/26,2891,元富,0039004200300030,396,103,293,0.29,10,buy
2/26,2891,元大-新盛,9869,11,582,-571,0.57,10,sell
2/26,2891,香港上海匯豐,8960,464,259,205,0.21,11,buy
2/26,2891,統一,5850,798,1367,-569,0.57,11,sell
2/26,2891,康和,8450,165,10,155,0.16,12,buy
2/26,2891,凱基-站前,0039003200300046,35,579,-544,0.55,12,sell
2/26,2891,元富-世貿,0039004200320075,100,27,73,0.07,13,buy
2/26,2891,法銀巴黎,8900,244,701,-457,0.46,13,sell
2/26,2891,國泰-台中,8882,118,69,49,0.05,14,buy
2/26,2891,永豐金-匯立,0039004100380031,159,596,-437,0.44,14,sell
2/26,2891,華南永昌-桃園,9352,42,3,39,0.04,15,buy
2/26,2891,國泰-板橋,003800380038004b,138,520,-382,0.38,15,sell
2/26,2881,摩根大通,8440,6949,2034,4915,14.1,1,buy
2/26,2881,港商麥格理,1360,637,4940,-4303,12.34,1,sell
2/26,2881,凱基-台北,9268,3879,935,2944,8.44,2,buy
2/26,2881,新加坡商瑞銀,1650,4857,7683,-2826,8.1,2,sell
2/26,2881,台灣摩根士丹利,1470,4277,1615,2662,7.63,3,buy
2/26,2881,美林,1440,1751,3446,-1695,4.86,3,sell
2/26,2881,花旗環球,1590,1356,65,1291,3.7,4,buy
2/26,2881,國泰證券,8880,13,674,-661,1.9,4,sell
2/26,2881,美商高盛,1480,2446,1292,1154,3.31,5,buy
2/26,2881,永豐金-匯立,0039004100380031,16,505,-489,1.4,5,sell
2/26,2881,富邦證券,9600,994,27,967,2.77,6,buy
2/26,2881,元大證券,9800,1623,1968,-345,0.99,6,sell
2/26,2881,國票-敦北法人,0037003700390063,787,1,786,2.25,7,buy
2/26,2881,凱基,9200,194,451,-257,0.74,7,sell
2/26,2881,合庫證券,1020,288,22,266,0.76,8,buy
2/26,2881,富邦-南屯,9666,14,232,-218,0.63,8,sell
2/26,2881,富邦-建國,9658,306,45,261,0.75,9,buy
2/26,2881,兆豐-城中,0037003000300057,120,304,-184,0.53,9,sell
2/26,2881,港商野村,1560,313,113,200,0.57,10,buy
2/26,2881,法銀巴黎,8900,114,295,-181,0.52,10,sell
2/26,2881,中農,8520,100,6,94,0.27,11,buy
2/26,2881,(牛牛牛)亞-鑫豐,0036003000310064,5,144,-139,0.4,11,sell
2/26,2881,元富-大裕,003900420032006c,102,10,92,0.26,12,buy
2/26,2881,國泰-敦南,8888,47,180,-133,0.38,12,sell
2/26,2881,群益金鼎,9100,138,59,79,0.23,13,buy
2/26,2881,新光,8560,28,144,-116,0.33,13,sell
2/26,2881,香港上海匯豐,8960,211,139,72,0.21,14,buy
2/26,2881,元大-太平,0039003800310051,1,106,-105,0.3,14,sell
2/26,2881,元大-萬華,0039003800310071,96,41,55,0.16,15,buy
2/26,2881,富邦-宜蘭,9686,3,103,-100,0.29,15,sell
2/26,2882,台灣摩根士丹利,1470,9632,834,8798,13.06,1,buy
2/26,2882,新加坡商瑞銀,1650,9695,20177,-10482,15.56,1,sell
2/26,2882,國票-敦北法人,0037003700390063,8354,4,8350,12.4,2,buy
2/26,2882,國泰證券,8880,633,4245,-3612,5.36,2,sell
2/26,2882,元大證券,9800,7105,1108,5997,8.9,3,buy
2/26,2882,港商麥格理,1360,1682,4350,-2668,3.96,3,sell
2/26,2882,美商高盛,1480,6593,2271,4322,6.42,4,buy
2/26,2882,法銀巴黎,8900,214,2351,-2137,3.17,4,sell
2/26,2882,花旗環球,1590,2596,60,2536,3.77,5,buy
2/26,2882,富邦證券,9600,112,2013,-1901,2.82,5,sell
2/26,2882,凱基-台北,9268,4715,2277,2438,3.62,6,buy
2/26,2882,美林,1440,4186,4890,-704,1.05,6,sell
2/26,2882,摩根大通,8440,2497,677,1820,2.7,7,buy
2/26,2882,永豐金-匯立,0039004100380031,38,516,-478,0.71,7,sell
2/26,2882,新光,8560,460,214,246,0.37,8,buy
2/26,2882,富邦-台北,9623,7,464,-457,0.68,8,sell
2/26,2882,港商野村,1560,268,44,224,0.33,9,buy
2/26,2882,香港上海匯豐,8960,360,796,-436,0.65,9,sell
2/26,2882,康和-仁愛,0038003400350046,161,10,151,0.22,10,buy
2/26,2882,國泰-敦南,8888,71,482,-411,0.61,10,sell
2/26,2882,凱基,9200,1186,1059,127,0.19,11,buy
2/26,2882,元大-中山北路,0039003800300061,18,423,-405,0.6,11,sell
2/26,2882,元富,0039004200300030,123,36,87,0.13,12,buy
2/26,2882,元富-新店,0039004200320032,0,330,-330,0.49,12,sell
2/26,2882,富邦-公益,0039003600310046,100,53,47,0.07,13,buy
2/26,2882,元大-大同,0039003800390047,0,324,-324,0.48,13,sell
2/26,2882,康和-永和,0038003400350042,40,1,39,0.06,14,buy
2/26,2882,國泰-館前,0038003800380041,10,308,-298,0.44,14,sell
2/26,2882,華南永昌-基隆,9322,141,103,38,0.06,15,buy
2/26,2882,凱基-站前,0039003200300046,1,238,-237,0.35,15,sell
2/26,2303,美林,1440,20906,10343,10563,6.02,1,buy
2/26,2303,國泰證券,8880,63,16531,-16468,9.38,1,sell
2/26,2303,新加坡商瑞銀,1650,36202,26554,9648,5.5,2,buy
2/26,2303,摩根大通,8440,8366,13376,-5010,2.85,2,sell
2/26,2303,花旗環球,1590,6613,96,6517,3.71,3,buy
2/26,2303,法銀巴黎,8900,4962,9793,-4831,2.75,3,sell
2/26,2303,香港上海匯豐,8960,6627,1635,4992,2.84,4,buy
2/26,2303,台灣摩根士丹利,1470,8839,12734,-3895,2.22,4,sell
2/26,2303,美商高盛,1480,16025,11430,4595,2.62,5,buy
2/26,2303,元大證券,9800,6310,9923,-3613,2.06,5,sell
2/26,2303,群益金鼎-大甲,0039003100380067,1286,81,1205,0.69,6,buy
2/26,2303,凱基,9200,1014,3772,-2758,1.57,6,sell
2/26,2303,臺銀-臺南,1042,1034,16,1018,0.58,7,buy
2/26,2303,凱基-台北,9268,5453,7251,-1798,1.02,7,sell
2/26,2303,港商麥格理,1360,1635,683,952,0.54,8,buy
2/26,2303,華南永昌,9300,152,1047,-895,0.51,8,sell
2/26,2303,富邦證券,9600,1363,505,858,0.49,9,buy
2/26,2303,群益金鼎-大安,0039003100380065,520,1320,-800,0.46,9,sell
2/26,2303,永豐金-敦南,0039004100380046,742,55,687,0.39,10,buy
2/26,2303,統一,5850,142,939,-797,0.45,10,sell
2/26,2303,台新-台中,0038003100350042,730,374,356,0.2,11,buy
2/26,2303,兆豐-新竹,0037003000300056,534,1260,-726,0.41,11,sell
2/26,2303,康和,8450,353,1,352,0.2,12,buy
2/26,2303,國泰-館前,0038003800380041,143,626,-483,0.28,12,sell
2/26,2303,國泰-敦南,8888,1541,1291,250,0.14,13,buy
2/26,2303,永豐金-匯立,0039004100380031,115,568,-453,0.26,13,sell
2/26,2303,元大-和平,9863,254,46,208,0.12,14,buy
2/26,2303,群益金鼎,9100,237,602,-365,0.21,14,sell
2/26,2303,兆豐-大安,003700300030006a,206,10,196,0.11,15,buy
2/26,2303,台新-三民,8156,48,350,-302,0.17,15,sell
2/26,3711,新加坡商瑞銀,1650,6975,3184,3791,9.95,1,buy
2/26,3711,凱基,9200,10,5956,-5946,15.61,1,sell
2/26,3711,花旗環球,1590,3481,103,3378,8.87,2,buy
2/26,3711,美林,1440,6430,10099,-3669,9.63,2,sell
2/26,3711,香港上海匯豐,8960,3372,23,3349,8.79,3,buy
2/26,3711,富邦證券,9600,117,1554,-1437,3.77,3,sell
2/26,3711,港商麥格理,1360,1338,56,1282,3.37,4,buy
2/26,3711,元大證券,9800,1042,2272,-1230,3.23,4,sell
2/26,3711,永豐金-匯立,0039004100380031,1262,46,1216,3.19,5,buy
2/26,3711,華南永昌,9300,205,1070,-865,2.27,5,sell
2/26,3711,摩根大通,8440,2201,1481,720,1.89,6,buy
2/26,3711,台灣摩根士丹利,1470,2496,3200,-704,1.85,6,sell
2/26,3711,永豐金證券,0039004100300030,156,24,132,0.35,7,buy
2/26,3711,美商高盛,1480,3003,3388,-385,1.01,7,sell
2/26,3711,元大-竹東,0039003800330066,80,0,80,0.21,8,buy
2/26,3711,中國信託,6160,21,238,-217,0.57,8,sell
2/26,3711,國泰-敦南,8888,147,80,67,0.18,9,buy
2/26,3711,港商野村,1560,138,235,-97,0.25,9,sell
2/26,3711,法銀巴黎,8900,52,3,49,0.13,10,buy
2/26,3711,凱基-台北,9268,1576,1640,-64,0.17,10,sell
2/26,3711,群益金鼎-台中,9184,42,1,41,0.11,11,buy
2/26,3711,統一,5850,25,81,-56,0.15,11,sell
2/26,3711,兆豐-復興,0037003000300070,91,52,39,0.1,12,buy
2/26,3711,臺銀,1040,6,58,-52,0.14,12,sell
2/26,3711,元富,0039004200300030,179,143,36,0.09,13,buy
2/26,3711,國泰證券,8880,115,165,-50,0.13,13,sell
2/26,3711,第一金,5380,29,0,29,0.08,14,buy
2/26,3711,永豐金-屏東,0039004100360039,0,32,-32,0.08,14,sell
2/26,3711,華南永昌-台中,9302,58,35,23,0.06,15,buy
2/26,3711,元大-八德,9813,1,27,-26,0.07,15,sell
2/26,2603,美林,1440,4946,742,4204,16.63,1,buy
2/26,2603,群益金鼎,9100,65,2917,-2852,11.28,1,sell
2/26,2603,美商高盛,1480,3601,640,2961,11.71,2,buy
2/26,2603,富邦證券,9600,55,991,-936,3.7,2,sell
2/26,2603,台灣摩根士丹利,1470,2338,376,1962,7.76,3,buy
2/26,2603,元大證券,9800,1029,1627,-598,2.37,3,sell
2/26,2603,新加坡商瑞銀,1650,2305,911,1394,5.52,4,buy
2/26,2603,永豐金證券,0039004100300030,104,689,-585,2.31,4,sell
2/26,2603,花旗環球,1590,928,25,903,3.57,5,buy
2/26,2603,新光,8560,56,308,-252,1.0,5,sell
2/26,2603,港商野村,1560,886,0,886,3.51,6,buy
2/26,2603,國泰-敦南,8888,118,337,-219,0.87,6,sell
2/26,2603,摩根大通,8440,2228,1351,877,3.47,7,buy
2/26,2603,統一,5850,74,252,-178,0.7,7,sell
2/26,2603,富邦-公益,0039003600310046,312,17,295,1.17,8,buy
2/26,2603,國泰-高雄,8881,6,177,-171,0.68,8,sell
2/26,2603,香港上海匯豐,8960,300,28,272,1.08,9,buy
2/26,2603,元大-台南,9896,2,162,-160,0.63,9,sell
2/26,2603,第一金-高雄,5383,262,6,256,1.01,10,buy
2/26,2603,元大-復北,9872,3,138,-135,0.53,10,sell
2/26,2603,國票-敦北法人,0037003700390063,180,7,173,0.68,11,buy
2/26,2603,台新-三民,8156,7,139,-132,0.52,11,sell
2/26,2603,國泰證券,8880,83,10,73,0.29,12,buy
2/26,2603,大昌-新店,6464,17,148,-131,0.52,12,sell
2/26,2603,元大-樹林,003900380039006a,51,11,40,0.16,13,buy
2/26,2603,元富-板橋,0039004200320062,3,124,-121,0.48,13,sell
2/26,2603,富邦-三重,9677,75,37,38,0.15,14,buy
2/26,2603,元大-大同,0039003800390047,9,128,-119,0.47,14,sell
2/26,2603,華南永昌-大安,9307,40,4,36,0.14,15,buy
2/26,2603,美好-楊梅,5262,4,111,-107,0.42,15,sell
2/26,2609,美林,1440,6748,294,6454,19.43,1,buy
2/26,2609,國泰-敦南,8888,179,631,-452,1.36,1,sell
2/26,2609,新加坡商瑞銀,1650,5632,1821,3811,11.48,2,buy
2/26,2609,群益金鼎-忠孝,0039003100380057,1,419,-418,1.26,2,sell
2/26,2609,台灣摩根士丹利,1470,2920,1206,1714,5.16,3,buy
2/26,2609,富邦證券,9600,322,721,-399,1.2,3,sell
2/26,2609,凱基-台北,9268,3207,1588,1619,4.88,4,buy
2/26,2609,台新證券,8150,83,359,-276,0.83,4,sell
2/26,2609,美商高盛,1480,3143,1781,1362,4.1,5,buy
2/26,2609,元大-仁愛,003900380033006a,3,261,-258,0.78,5,sell
2/26,2609,花旗環球,1590,1398,87,1311,3.95,6,buy
2/26,2609,日進,5660,0,190,-190,0.57,6,sell
2/26,2609,港商麥格理,1360,223,0,223,0.67,7,buy
2/26,2609,中國信託-忠孝,6162,9,199,-190,0.57,7,sell
2/26,2609,元大證券,9800,1311,1119,192,0.58,8,buy
2/26,2609,臺銀-金山,0031003000340044,83,254,-171,0.51,8,sell
2/26,2609,元大-頭份,0039003800330055,136,11,125,0.38,9,buy
2/26,2609,富邦-新店,9661,3,153,-150,0.45,9,sell
2/26,2609,法銀巴黎,8900,112,4,108,0.33,10,buy
2/26,2609,凱基-中壢,9285,2,151,-149,0.45,10,sell
2/26,2609,元富,0039004200300030,102,19,83,0.25,11,buy
2/26,2609,元大-萬華,0039003800310071,0,141,-141,0.42,11,sell
2/26,2609,富邦-南京,0039003600310043,107,30,77,0.23,12,buy
2/26,2609,元大-四維,9831,4,141,-137,0.41,12,sell
2/26,2609,永豐金-竹北,0039004100390050,81,15,66,0.2,13,buy
2/26,2609,元大-新店中正,0039003800340043,9,146,-137,0.41,13,sell
2/26,2609,國票證券,7790,79,18,61,0.18,14,buy
2/26,2609,國泰-館前,0038003800380041,18,154,-136,0.41,14,sell
2/26,2609,元富-成功,003900420032006d,66,8,58,0.17,15,buy
2/26,2609,國泰-台中,8882,21,151,-130,0.39,15,sell
2/26,2615,美商高盛,1480,1633,305,1328,12.27,1,buy
2/26,2615,永豐金證券,0039004100300030,36,930,-894,8.26,1,sell
2/26,2615,富邦-公益,0039003600310046,791,1,790,7.3,2,buy
2/26,2615,摩根大通,8440,625,1322,-697,6.44,2,sell
2/26,2615,花旗環球,1590,864,445,419,3.87,3,buy
2/26,2615,元大證券,9800,219,468,-249,2.3,3,sell
2/26,2615,台灣摩根士丹利,1470,562,257,305,2.82,4,buy
2/26,2615,富邦證券,9600,97,288,-191,1.76,4,sell
2/26,2615,凱基-台北,9268,742,550,192,1.77,5,buy
2/26,2615,合庫證券,1020,15,202,-187,1.73,5,sell
2/26,2615,群益金鼎,9100,199,18,181,1.67,6,buy
2/26,2615,臺銀-高雄,0031003000340043,10,181,-171,1.58,6,sell
2/26,2615,大昌,6460,101,1,100,0.92,7,buy
2/26,2615,群益金鼎-板橋,0039003100380042,0,144,-144,1.33,7,sell
2/26,2615,美林,1440,330,231,99,0.91,8,buy
2/26,2615,玉山-大里,003800380034004a,7,106,-99,0.91,8,sell
2/26,2615,國票-安和,003700370039005a,83,1,82,0.76,9,buy
2/26,2615,康和-台南,8458,4,100,-96,0.89,9,sell
2/26,2615,富邦-台北,9623,248,192,56,0.52,10,buy
2/26,2615,國泰-敦南,8888,128,175,-47,0.43,10,sell
2/26,2615,元大-內湖,003900380039004e,62,10,52,0.48,11,buy
2/26,2615,統一-三多,0035003800350051,0,45,-45,0.42,11,sell
2/26,2615,合庫-基隆,1025,43,2,41,0.38,12,buy
2/26,2615,群益金鼎-台中,9184,12,56,-44,0.41,12,sell
2/26,2615,群益金鼎-南京,0039003100380045,40,0,40,0.37,13,buy
2/26,2615,永豐金-新莊,0039004100390048,24,66,-42,0.39,13,sell
2/26,2615,統一-內湖,0035003800350062,39,5,34,0.31,14,buy
2/26,2615,凱基-松山,9217,3,43,-40,0.37,14,sell
2/26,2615,元大-土城,9897,37,4,33,0.3,15,buy
2/26,2615,宏遠-光隆,0031003200360069,22,62,-40,0.37,15,sell
2/26,2618,美林,1440,6969,1438,5531,10.74,1,buy
2/26,2618,元大證券,9800,916,15860,-14944,29.03,1,sell
2/26,2618,摩根大通,8440,8574,3996,4578,8.89,2,buy
2/26,2618,中國信託,6160,19,1210,-1191,2.31,2,sell
2/26,2618,美商高盛,1480,6261,2387,3874,7.52,3,buy
2/26,2618,永豐金證券,0039004100300030,103,1181,-1078,2.09,3,sell
2/26,2618,香港上海匯豐,8960,2638,108,2530,4.91,4,buy
2/26,2618,台新證券,8150,324,1144,-820,1.59,4,sell
2/26,2618,凱基,9200,2417,476,1941,3.77,5,buy
2/26,2618,台灣摩根士丹利,1470,2237,3024,-787,1.53,5,sell
2/26,2618,凱基-站前,0039003200300046,1007,6,1001,1.94,6,buy
2/26,2618,港商麥格理,1360,367,1068,-701,1.36,6,sell
2/26,2618,華南永昌-虎尾,9377,205,17,188,0.37,7,buy
2/26,2618,富邦證券,9600,409,1042,-633,1.23,7,sell
2/26,2618,法銀巴黎,8900,251,94,157,0.3,8,buy
2/26,2618,元富,0039004200300030,12,632,-620,1.2,8,sell
2/26,2618,康和-台南,8458,148,0,148,0.29,9,buy
